cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
2318	Interneurons_Pnoc+	Zmat2	-0.289460931746462	6.15949051144256e-08	1.33981931631998e-05	singlecell	MAST	singlecell
2319	MSN_Grm8+_2	Adcy5	0.973339158547706	9.05893067579443e-05	0.0297223515472843	singlecell	MAST	singlecell
2320	MSN_Grm8+_2	Alcam	2.03888432705231	2.02692043393907e-09	2.63995952332039e-05	singlecell	MAST	singlecell
2321	MSN_Grm8+_2	Atxn7l3	0.8265025591145	9.05893067579527e-05	0.0297223515472843	singlecell	MAST	singlecell
2322	MSN_Grm8+_2	C1qtnf4	-2.01070936437701	8.49777539424284e-05	0.0297223515472843	singlecell	MAST	singlecell
2323	MSN_Grm8+_2	Cacna2d3	1.41589136362977	2.406828970057e-05	0.0168768046573189	singlecell	MAST	singlecell
2324	MSN_Grm8+_2	Caln1	0.683307780039031	9.05893067579309e-05	0.0297223515472843	singlecell	MAST	singlecell
2325	MSN_Grm8+_2	Ccni	0.844125503209678	4.36646354755872e-05	0.0249154206948525	singlecell	MAST	singlecell
2326	MSN_Grm8+_2	Cd81	1.18839686847492	2.44330454502483e-05	0.0168768046573189	singlecell	MAST	singlecell
2327	MSN_Grm8+_2	Clstn1	1.39836936660384	0.000106012044050749	0.0323558620028378	singlecell	MAST	singlecell
2328	MSN_Grm8+_2	Dlgap1	-0.807800636881332	7.47652006197068e-05	0.0297223515472843	singlecell	MAST	singlecell
2329	MSN_Grm8+_2	Dram1	0.965810425799154	6.62284747669952e-05	0.0297223515472843	singlecell	MAST	singlecell
2330	MSN_Grm8+_2	Erp29	1.3066754552259	0.000136397075847598	0.0397794494094195	singlecell	MAST	singlecell
2331	MSN_Grm8+_2	Fth1	1.18531888181504	2.93721356930842e-07	0.000770959817672074	singlecell	MAST	singlecell
2332	MSN_Grm8+_2	Gabbr1	1.73457923547339	1.21304896282697e-06	0.00159200545881412	singlecell	MAST	singlecell
2333	MSN_Grm8+_2	Gjc3	0.939160674041864	9.05893067579443e-05	0.0297223515472843	singlecell	MAST	singlecell
2334	MSN_Grm8+_2	Gnal	1.46142295759334	3.78977422634073e-05	0.0236842842602361	singlecell	MAST	singlecell
2335	MSN_Grm8+_2	Grb2	1.3078095012435	8.25568577588551e-05	0.0297223515472843	singlecell	MAST	singlecell
2336	MSN_Grm8+_2	Grik4	2.09464391782167	2.70949620293612e-07	0.000770959817672074	singlecell	MAST	singlecell
2337	MSN_Grm8+_2	Higd2a	1.41752059912412	0.000154396212237673	0.0440499106392873	singlecell	MAST	singlecell
2338	MSN_Grm8+_2	Inpp4b	1.41811306833446	6.18388998964729e-05	0.0297223515472843	singlecell	MAST	singlecell
2339	MSN_Grm8+_2	Kdm5d	0.885157864769446	9.05893067579319e-05	0.0297223515472843	singlecell	MAST	singlecell
2340	MSN_Grm8+_2	L1cam	1.04212901936386	9.05893067579443e-05	0.0297223515472843	singlecell	MAST	singlecell
2341	MSN_Grm8+_2	Lamtor2	1.14775294611832	1.97928278921689e-05	0.0162350670785516	singlecell	MAST	singlecell
2342	MSN_Grm8+_2	Lrrtm3	-2.17096047930191	0.000109912496044234	0.0327838999564664	singlecell	MAST	singlecell
2343	MSN_Grm8+_2	Maged1	1.77500071332327	4.35985180605709e-05	0.0249154206948525	singlecell	MAST	singlecell
2344	MSN_Grm8+_2	Mtch1	1.57808753607763	4.79919514998878e-07	0.00104974395247421	singlecell	MAST	singlecell
2345	MSN_Grm8+_2	Nell2	1.74507540770964	6.85555543530268e-06	0.00642659353806517	singlecell	MAST	singlecell
2346	MSN_Grm8+_2	Nomo1	0.98182106021549	9.05893067579094e-05	0.0297223515472843	singlecell	MAST	singlecell
2347	MSN_Grm8+_2	Pcbp4	1.45951438004066	8.73380549489594e-07	0.00127358292572241	singlecell	MAST	singlecell
2348	MSN_Grm8+_2	Pde1a	2.12390633133319	6.76723743346075e-06	0.00642659353806517	singlecell	MAST	singlecell
2349	MSN_Grm8+_2	Phactr1	2.03395488978895	1.41042479826817e-06	0.00168276500477013	singlecell	MAST	singlecell
2350	MSN_Grm8+_2	Plp1	0.939160674041864	9.05893067579443e-05	0.0297223515472843	singlecell	MAST	singlecell
2351	MSN_Grm8+_2	Ptn	0.827586763081428	9.05893067579094e-05	0.0297223515472843	singlecell	MAST	singlecell
2352	MSN_Grm8+_2	Ptpre	1.14278771183447	8.73380549489611e-07	0.00127358292572241	singlecell	MAST	singlecell
2353	MSN_Grm8+_2	Rgs9	0.826766219207841	9.05893067579527e-05	0.0297223515472843	singlecell	MAST	singlecell
2354	MSN_Grm8+_2	Rpn2	1.70185705186182	1.93549361718986e-06	0.00211678485266664	singlecell	MAST	singlecell
2355	MSN_Grm8+_2	Rptor	0.819351521961742	0.000104232292617868	0.0323558620028378	singlecell	MAST	singlecell
2356	MSN_Grm8+_2	Rtn1	2.13101604638279	4.02310198616336e-09	2.63995952332039e-05	singlecell	MAST	singlecell
2357	MSN_Grm8+_2	Saraf	1.3654379407915	2.22456268701927e-05	0.0168768046573189	singlecell	MAST	singlecell
2358	MSN_Grm8+_2	Sst	0.96905814264524	9.05893067579204e-05	0.0297223515472843	singlecell	MAST	singlecell
2359	MSN_Grm8+_2	Synpr	1.29612531728739	9.97612841402687e-05	0.0319333437330948	singlecell	MAST	singlecell
2360	MSN_Grm8+_2	Syt17	2.76808062058819	7.11049037414504e-09	3.11060252234265e-05	singlecell	MAST	singlecell
2361	MSN_Grm8+_2	Syt4	1.29029434511929	1.72778904219565e-05	0.0151170022598505	singlecell	MAST	singlecell
2362	MSN_Grm8+_2	Tspan13	1.18804202181329	8.7338054948961e-07	0.00127358292572241	singlecell	MAST	singlecell
2363	MSN_Grm8+_2	Tspan2	1.3065816950618	9.05893067579197e-05	0.0297223515472843	singlecell	MAST	singlecell
2364	MSN_Grm8+_2	Zcchc17	1.35401377685394	3.3054736780846e-05	0.0216905182755911	singlecell	MAST	singlecell
2365	OPC	0610009B22Rik	-0.230688772255302	0.000120090371254625	0.00464431850478592	singlecell	MAST	singlecell
2366	OPC	2210016L21Rik	-0.514349399645151	2.55471989278493e-08	3.61204428712141e-06	singlecell	MAST	singlecell
2367	OPC	2310061I04Rik	-0.315037935808921	6.28891085727055e-05	0.00278749716900331	singlecell	MAST	singlecell
2368	OPC	2610002M06Rik	-0.347654413469637	9.02299409833324e-06	0.000590265419895512	singlecell	MAST	singlecell
2369	OPC	A830018L16Rik	-0.349733700281154	1.7241849128865e-05	0.00100315519555507	singlecell	MAST	singlecell
2370	OPC	Aamp	-0.409845358773552	1.28800630145846e-06	0.000105192514645204	singlecell	MAST	singlecell
2371	OPC	Abca2	-0.543416158151106	3.74227823536123e-07	3.59176762896094e-05	singlecell	MAST	singlecell
2372	OPC	Abcf1	-0.688337311832429	1.27160387730745e-10	3.48339987139919e-08	singlecell	MAST	singlecell
2373	OPC	Abcf2	-0.23580551689974	0.000838574240508944	0.0212454965095441	singlecell	MAST	singlecell
2374	OPC	Acap3	-0.492624416868123	0.00115404276528571	0.0280489987444396	singlecell	MAST	singlecell
2375	OPC	Ache	-0.225583776046948	0.000438359783816479	0.0130999836304628	singlecell	MAST	singlecell
2376	OPC	Acsl3	-0.504542577952624	0.000117383778001041	0.00464431850478592	singlecell	MAST	singlecell
2377	OPC	Adam11	-0.525283717262434	4.56716682722633e-05	0.00226364382609787	singlecell	MAST	singlecell
2378	OPC	Adgrl1	-0.899707585958441	9.39074746848633e-16	9.49837988177898e-13	singlecell	MAST	singlecell
2379	OPC	Adgrl2	-0.224263179077761	0.000838574240508937	0.0212454965095441	singlecell	MAST	singlecell
2380	OPC	Adss	-0.262287932551896	3.29330772670146e-05	0.00171840092453962	singlecell	MAST	singlecell
2381	OPC	Afg3l2	-0.381084057351028	0.000598739250789522	0.0171148313231118	singlecell	MAST	singlecell
2382	OPC	Agap2	-0.59804108974997	1.56607706414799e-07	1.64738778531856e-05	singlecell	MAST	singlecell
2383	OPC	Ahi1	-0.454914235772421	0.000263899312424577	0.00880713720576336	singlecell	MAST	singlecell
2384	OPC	AI837181	-0.232681272915697	0.000838574240509002	0.0212454965095441	singlecell	MAST	singlecell
2385	OPC	Akap11	-0.915820646411538	1.36580566272015e-13	8.5518945995749e-11	singlecell	MAST	singlecell
2386	OPC	Aldoc	-0.270508152084183	0.000229374881597791	0.00785429770346215	singlecell	MAST	singlecell
2387	OPC	Alg10b	0.26236979232753	0.000100439470298181	0.00421942043115266	singlecell	MAST	singlecell
2388	OPC	Amd1	-0.342627106803249	0.000233666867036754	0.00798048216796435	singlecell	MAST	singlecell
2389	OPC	Ankrd50	-0.404963807434021	6.71989033308283e-07	6.01087333263307e-05	singlecell	MAST	singlecell
2390	OPC	Ap1s2	-0.431023392646497	6.71989033308283e-07	6.01087333263307e-05	singlecell	MAST	singlecell
2391	OPC	Ap2a1	-0.658285827022191	9.59027508935351e-08	1.05085439291591e-05	singlecell	MAST	singlecell
2392	OPC	Apbb2	0.257870513687152	0.00234787105787159	0.0486942532175924	singlecell	MAST	singlecell
2393	OPC	Apoe	0.401322476220202	0.00139875079825995	0.0327262886945198	singlecell	MAST	singlecell
2394	OPC	App	-0.514257097645525	0.000526309726089369	0.0154474254204221	singlecell	MAST	singlecell
2395	OPC	Arhgap31	-0.263360426593969	0.00133291498019086	0.0314094965493361	singlecell	MAST	singlecell
2396	OPC	Arhgap33	-0.360039110381296	1.72418491288632e-05	0.00100315519555507	singlecell	MAST	singlecell
2397	OPC	Arl1	-0.395593984784832	3.50239951556039e-07	3.38625376691942e-05	singlecell	MAST	singlecell
2398	OPC	Armc1	-0.601227508776783	1.74258579235407e-07	1.81851274473521e-05	singlecell	MAST	singlecell
2399	OPC	Arpc2	-0.730629605233699	1.04705758247137e-07	1.13783141751372e-05	singlecell	MAST	singlecell
2400	OPC	Arpp21	-2.4507667490377	1.07283868360921e-70	1.41067558507775e-66	singlecell	MAST	singlecell
2401	OPC	Asic2	0.359100365932907	0.000281074515004773	0.00935557965804037	singlecell	MAST	singlecell
2402	OPC	Atox1	-0.269156164890906	0.000229374881597788	0.00785429770346215	singlecell	MAST	singlecell
2403	OPC	Atp5a1	-0.885799550905889	2.87173017579063e-15	2.69717000581935e-12	singlecell	MAST	singlecell
2404	OPC	Atp5g2	-0.302576454440633	0.00228853297406269	0.0477867684304022	singlecell	MAST	singlecell
2405	OPC	Atp6v1a	-0.431827556125714	5.41836945416734e-05	0.0026002240858703	singlecell	MAST	singlecell
2406	OPC	Atp6v1b2	-0.703655850679551	9.27157595346514e-10	2.09390254988973e-07	singlecell	MAST	singlecell
2407	OPC	Atp6v1d	-0.713485284144741	2.87687239976054e-13	1.71945432656597e-10	singlecell	MAST	singlecell
2408	OPC	Atp9a	-0.690867523033079	6.4290072268985e-05	0.00283674550424458	singlecell	MAST	singlecell
2409	OPC	Atrx	0.308424348246858	0.000883415508772257	0.0222956440016246	singlecell	MAST	singlecell
2410	OPC	Atxn7l3b	-0.669287173124392	2.84278250229576e-08	3.85358217759659e-06	singlecell	MAST	singlecell
2411	OPC	Bad	-0.326340651872531	0.000120090371254635	0.00464431850478592	singlecell	MAST	singlecell
2412	OPC	Banf1	-0.222157526480115	0.000838574240508913	0.0212454965095441	singlecell	MAST	singlecell
2413	OPC	Bax	-0.513462454241343	4.92503655286186e-08	6.09341523101106e-06	singlecell	MAST	singlecell
2414	OPC	Bcas2	-0.530232214048657	1.73788546176591e-06	0.000136020571052142	singlecell	MAST	singlecell
2415	OPC	Bcr	-0.297665513937956	4.71917047294683e-06	0.000331830869244826	singlecell	MAST	singlecell
2416	OPC	Bhlhb9	-0.577537097927776	2.96892141741843e-07	2.98002654333091e-05	singlecell	MAST	singlecell
2417	OPC	Bhlhe41	-0.298173851095585	0.000404335915740197	0.0129518462755138	singlecell	MAST	singlecell
2418	OPC	Bloc1s6	-0.205689568573416	0.00160660047403984	0.0353264040688162	singlecell	MAST	singlecell
2419	OPC	Bmyc	-0.366225248686339	0.000179049172935985	0.00670745747844805	singlecell	MAST	singlecell
2420	OPC	Bnip3	-0.282796550258065	0.000229374881597781	0.00785429770346215	singlecell	MAST	singlecell
2421	OPC	Bnip3l	-0.442937007998624	5.22732814073379e-05	0.00253631504511102	singlecell	MAST	singlecell
2422	OPC	Borcs6	0.265114744687491	0.000560727076811574	0.0160982540021738	singlecell	MAST	singlecell
2423	OPC	Bri3	-0.393320331856288	1.28800630145835e-06	0.000105192514645204	singlecell	MAST	singlecell
2424	OPC	Bri3bp	-0.209547038627774	0.000120090371254623	0.00464431850478592	singlecell	MAST	singlecell
2425	OPC	Btg3	0.377554237846528	1.37242082686183e-06	0.00011003635031955	singlecell	MAST	singlecell
2426	OPC	Bzw1	-0.335665304495852	0.00117899726584838	0.0285499724652678	singlecell	MAST	singlecell
2427	OPC	C1d	-0.247517358748001	0.000838574240508958	0.0212454965095441	singlecell	MAST	singlecell
2428	OPC	Cacfd1	-0.373616499537205	1.2880063014584e-06	0.000105192514645204	singlecell	MAST	singlecell
2429	OPC	Cacna2d2	-0.52220757585904	6.03120745224836e-07	5.5457585167562e-05	singlecell	MAST	singlecell
2430	OPC	Cacna2d3	-1.37588344664926	1.17468970079698e-22	3.86149871894486e-19	singlecell	MAST	singlecell
2431	OPC	Cacybp	-0.343075228515197	9.02299409833432e-06	0.000590265419895512	singlecell	MAST	singlecell
2432	OPC	Camk4	0.358532547963004	5.22618219817782e-06	0.000361679314336001	singlecell	MAST	singlecell
2433	OPC	Camkk2	-0.545928828280075	9.09116086270859e-06	0.000591780565266115	singlecell	MAST	singlecell
2434	OPC	Canx	0.400131554759693	0.000143974884007258	0.00544606026938497	singlecell	MAST	singlecell
2435	OPC	Casd1	-0.415839607285501	0.000608858389270695	0.0173663318015626	singlecell	MAST	singlecell
2436	OPC	Cby1	-0.263937976229718	6.28891085727078e-05	0.00278749716900331	singlecell	MAST	singlecell
2437	OPC	Ccdc112	-0.328105812484932	1.72418491288634e-05	0.00100315519555507	singlecell	MAST	singlecell
2438	OPC	Ccdc47	-0.69282579453379	2.73851215685249e-09	5.37443229111244e-07	singlecell	MAST	singlecell
2439	OPC	Ccng2	-0.221855266192209	0.000838574240508989	0.0212454965095441	singlecell	MAST	singlecell
2440	OPC	Cct4	-0.626464877242325	2.64374118609382e-08	3.69814392084549e-06	singlecell	MAST	singlecell
2441	OPC	Cd81	0.590690006765847	1.04299624557501e-06	9.08235604838792e-05	singlecell	MAST	singlecell
2442	OPC	Cdc42ep3	-0.243180707717348	0.000438359783816506	0.0130999836304628	singlecell	MAST	singlecell
2443	OPC	Cdh9	-0.231792800931031	0.000229374881597784	0.00785429770346215	singlecell	MAST	singlecell
2444	OPC	Celf3	-0.656375066478892	5.50883870045409e-07	5.1739800051622e-05	singlecell	MAST	singlecell
2445	OPC	Celf4	-0.523684651851355	0.00216356942438601	0.0454453264556735	singlecell	MAST	singlecell
2446	OPC	Chmp1a	-0.239549404796964	0.000438359783816492	0.0130999836304628	singlecell	MAST	singlecell
2447	OPC	Chmp2b	-0.252302251249227	0.0016066004740399	0.0353264040688162	singlecell	MAST	singlecell
2448	OPC	Chst15	-0.248891980510245	0.000120090371254623	0.00464431850478592	singlecell	MAST	singlecell
2449	OPC	Cldnd1	-0.499142070664393	3.60702449830436e-06	0.000264965168313989	singlecell	MAST	singlecell
2450	OPC	Clta	-0.733592377403568	8.49599172405584e-11	2.44772294107119e-08	singlecell	MAST	singlecell
2451	OPC	Clu	0.314716638170087	0.000100439470298179	0.00421942043115266	singlecell	MAST	singlecell
2452	OPC	Cmas	-0.34960624909823	0.00211784350656547	0.0447490094378077	singlecell	MAST	singlecell
2453	OPC	Cnot11	-0.227442108580756	0.000438359783816486	0.0130999836304628	singlecell	MAST	singlecell
2454	OPC	Cntnap2	-0.713148630106847	1.15682352164698e-07	1.24680922017509e-05	singlecell	MAST	singlecell
2455	OPC	Copb2	-0.201755046052488	0.000838574240508982	0.0212454965095441	singlecell	MAST	singlecell
2456	OPC	Cops6	-0.212847448625246	0.000838574240508989	0.0212454965095441	singlecell	MAST	singlecell
2457	OPC	Cops7a	-0.201042061993192	0.000838574240508975	0.0212454965095441	singlecell	MAST	singlecell
2458	OPC	Cox18	-0.253714454581739	0.000120090371254634	0.00464431850478592	singlecell	MAST	singlecell
2459	OPC	Cox7c	-0.488635554952576	0.000375124645948538	0.0121490491861511	singlecell	MAST	singlecell
2460	OPC	Cpne8	0.481945860691776	0.000762199416889456	0.0210992844898515	singlecell	MAST	singlecell
2461	OPC	Cpsf2	-0.222511756156838	0.000229374881597763	0.00785429770346215	singlecell	MAST	singlecell
2462	OPC	Creg2	-0.59722297602171	9.39541033108897e-10	2.09390254988973e-07	singlecell	MAST	singlecell
2463	OPC	Csnk1e	-0.494713624283198	9.48239922355268e-08	1.0477652721891e-05	singlecell	MAST	singlecell
2464	OPC	Csnk1g2	-0.491087314047469	2.55471989278493e-08	3.61204428712141e-06	singlecell	MAST	singlecell
2465	OPC	Cuta	-0.334320746519544	3.29330772670127e-05	0.00171840092453962	singlecell	MAST	singlecell
2466	OPC	Cyb5a	-0.37574141991508	0.000215672573205384	0.00785429770346215	singlecell	MAST	singlecell
2467	OPC	Cyc1	-0.481115038988519	4.92503655286157e-08	6.09341523101106e-06	singlecell	MAST	singlecell
2468	OPC	Cyp51	-0.321497058850285	0.00198895562304371	0.0425941001423481	singlecell	MAST	singlecell
2469	OPC	Cyp7b1	0.35806048314922	0.00145685208504598	0.0338702974013734	singlecell	MAST	singlecell
2470	OPC	Cyth2	-0.304132780699396	0.000229374881597781	0.00785429770346215	singlecell	MAST	singlecell
2471	OPC	Dap3	-0.469498675391396	0.000500581972088015	0.0147251730447099	singlecell	MAST	singlecell
2472	OPC	Dbnl	-0.29485576344899	0.000229374881597799	0.00785429770346215	singlecell	MAST	singlecell
2473	OPC	Dbr1	0.296437483148154	0.000237132397985748	0.00803622139462524	singlecell	MAST	singlecell
2474	OPC	Dcaf13	-0.417799143807164	0.00145795028741177	0.0338702974013734	singlecell	MAST	singlecell
2475	OPC	Ddrgk1	0.386414143494946	7.75087576594935e-05	0.0033415168998842	singlecell	MAST	singlecell
2476	OPC	Ddx24	-0.647207327147752	1.07282974343165e-08	1.76332978704785e-06	singlecell	MAST	singlecell
2477	OPC	Ddx27	-0.243347224966337	0.000229374881597799	0.00785429770346215	singlecell	MAST	singlecell
2478	OPC	Denr	-0.366286516631393	4.71917047294711e-06	0.000331830869244826	singlecell	MAST	singlecell
2479	OPC	Dgcr2	-0.29637388310704	6.28891085727064e-05	0.00278749716900331	singlecell	MAST	singlecell
2480	OPC	Diras2	-0.392402396517385	4.71917047294717e-06	0.000331830869244826	singlecell	MAST	singlecell
2481	OPC	Dld	-0.56113094335053	1.93030945231927e-05	0.0010940361632994	singlecell	MAST	singlecell
2482	OPC	Dnaja1	-1.00847211274795	7.95825885713366e-18	1.30803932140563e-14	singlecell	MAST	singlecell
2483	OPC	Dnaja2	-0.973825236202239	9.18564183856275e-13	4.31364301911648e-10	singlecell	MAST	singlecell
2484	OPC	Dnajb11	0.509921919290836	0.000119430532820571	0.00464431850478592	singlecell	MAST	singlecell
2485	OPC	Dnajc30	-0.241020627752775	0.000438359783816486	0.0130999836304628	singlecell	MAST	singlecell
2486	OPC	Dnajc8	-0.622000172927077	1.80158748144681e-06	0.000140172034281326	singlecell	MAST	singlecell
2487	OPC	Dnlz	-0.367056378357013	2.46644447189992e-06	0.000186386657247226	singlecell	MAST	singlecell
2488	OPC	Dph6	0.523327043100711	0.00234759658706561	0.0486942532175924	singlecell	MAST	singlecell
2489	OPC	Drap1	-0.472880754165221	9.48239922355338e-08	1.0477652721891e-05	singlecell	MAST	singlecell
2490	OPC	Dynll1	-0.270017289549458	0.000438359783816489	0.0130999836304628	singlecell	MAST	singlecell
2491	OPC	Dzank1	-0.312994776390648	0.000367572827659825	0.0119338644713556	singlecell	MAST	singlecell
2492	OPC	Ebna1bp2	0.334705064133827	1.80521551833813e-05	0.00104567307712018	singlecell	MAST	singlecell
2493	OPC	Eef1a1	-0.325353581656701	0.000690285009777596	0.0193943538324051	singlecell	MAST	singlecell
2494	OPC	Eef1e1	-0.200911157688587	0.00160660047403972	0.0353264040688162	singlecell	MAST	singlecell
2495	OPC	Egln2	-0.228836938564003	0.000838574240508918	0.0212454965095441	singlecell	MAST	singlecell
2496	OPC	Eid2b	-0.33247062965024	4.71917047294697e-06	0.000331830869244826	singlecell	MAST	singlecell
2497	OPC	Eif1a	-0.213262763919967	0.000838574240508989	0.0212454965095441	singlecell	MAST	singlecell
2498	OPC	Eif1b	-0.70588995669646	1.41883435378365e-06	0.000113068199502431	singlecell	MAST	singlecell
2499	OPC	Eif2s3y	0.563834978557836	0.0011819881223085	0.0285697827577839	singlecell	MAST	singlecell
2500	OPC	Eif3c	-0.625556428303309	8.48367283737482e-08	9.95998340523585e-06	singlecell	MAST	singlecell
2501	OPC	Eif4a2	-0.507067062704282	1.82308903399045e-05	0.00105139463631318	singlecell	MAST	singlecell
2502	OPC	Eif5	-0.760862892322321	2.1266211840909e-09	4.30199106917095e-07	singlecell	MAST	singlecell
2503	OPC	Elk1	-0.253526203454834	0.000438359783816536	0.0130999836304628	singlecell	MAST	singlecell
2504	OPC	Eloc	-0.367917184028955	0.000101638953994797	0.00425621212126622	singlecell	MAST	singlecell
2505	OPC	Emb	-0.311671787153001	3.2933077267011e-05	0.00171840092453962	singlecell	MAST	singlecell
2506	OPC	Emc10	-0.790828857910413	2.06720422829444e-12	9.06055613261452e-10	singlecell	MAST	singlecell
2507	OPC	Eno1	-0.588959232671114	2.50861941458543e-05	0.00140965114027281	singlecell	MAST	singlecell
2508	OPC	Epha4	0.336634316132987	0.00106971296269691	0.0263895980234552	singlecell	MAST	singlecell
2509	OPC	Eprs	-0.598718971151831	4.95851722350128e-08	6.09341523101106e-06	singlecell	MAST	singlecell
2510	OPC	Erf	-0.31434496587554	0.000229374881597788	0.00785429770346215	singlecell	MAST	singlecell
2511	OPC	Esf1	0.213231328695195	0.00157639096069549	0.0353264040688162	singlecell	MAST	singlecell
2512	OPC	Fam171b	-0.512590141069329	3.22047872779105e-05	0.00171840092453962	singlecell	MAST	singlecell
2513	OPC	Fam193b	-0.201375658484546	0.000656847381133982	0.0185674510169529	singlecell	MAST	singlecell
2514	OPC	Fam20b	-0.494462351989422	0.000184352820142471	0.00684761364986821	singlecell	MAST	singlecell
2515	OPC	Fam20c	-0.246305590682561	0.000438359783816469	0.0130999836304628	singlecell	MAST	singlecell
2516	OPC	Fam216a	-0.370877497635974	3.50239951556044e-07	3.38625376691942e-05	singlecell	MAST	singlecell
2517	OPC	Fam98b	-0.31950808692681	0.000414636412829702	0.0130999836304628	singlecell	MAST	singlecell
2518	OPC	Fam98c	-0.284436291519099	0.000120090371254633	0.00464431850478592	singlecell	MAST	singlecell
2519	OPC	Fbxw7	-0.7132368514572	2.90461886957431e-07	2.9606847686847e-05	singlecell	MAST	singlecell
2520	OPC	Fem1a	-0.254105480290804	0.000438359783816499	0.0130999836304628	singlecell	MAST	singlecell
2521	OPC	Fem1b	-0.300461323075167	0.0023104710305579	0.0481464082104689	singlecell	MAST	singlecell
2522	OPC	Fkbp4	-0.25465322656977	0.000229374881597781	0.00785429770346215	singlecell	MAST	singlecell
2523	OPC	Fkbp5	-0.205329579338937	0.00114944385159458	0.0280408853517944	singlecell	MAST	singlecell
2524	OPC	Fmc1	-0.308535739205761	9.02299409833313e-06	0.000590265419895512	singlecell	MAST	singlecell
2525	OPC	Fnbp4	-0.622598208916297	6.89559556893178e-05	0.0030122985427204	singlecell	MAST	singlecell
2526	OPC	Foxp1	-1.04571155461488	5.04606257340064e-20	1.3270135355529e-16	singlecell	MAST	singlecell
2527	OPC	Foxp2	0.55833056761329	1.88032588857582e-05	0.00107242686332864	singlecell	MAST	singlecell
2528	OPC	Fsd1	-0.321460128195069	6.28891085727059e-05	0.00278749716900331	singlecell	MAST	singlecell
2529	OPC	Fzd3	0.477903878458423	0.0022355731192374	0.0468082021414849	singlecell	MAST	singlecell
2530	OPC	G3bp2	-0.523722401533916	5.63908952322475e-07	5.25875093197747e-05	singlecell	MAST	singlecell
2531	OPC	Gabarap	-0.539746513861853	5.75238887987238e-07	5.32663108320013e-05	singlecell	MAST	singlecell
2532	OPC	Gabarapl2	-0.744894187812991	2.22671871229157e-12	9.14972635872598e-10	singlecell	MAST	singlecell
2533	OPC	Gabbr1	-0.359429969369679	0.00208393870470304	0.044358108540826	singlecell	MAST	singlecell
2534	OPC	Gabrg3	-0.593359244469366	3.92432066340009e-05	0.00197704568594053	singlecell	MAST	singlecell
2535	OPC	Gcsh	0.293497945399211	0.000560727076811574	0.0160982540021738	singlecell	MAST	singlecell
2536	OPC	Git1	0.300400145297925	4.25761268685297e-05	0.00212058140982688	singlecell	MAST	singlecell
2537	OPC	Glo1	0.249079759462373	0.000237132397985733	0.00803622139462524	singlecell	MAST	singlecell
2538	OPC	Glrx2	-0.396679073654509	6.97324711783502e-05	0.00303613332292757	singlecell	MAST	singlecell
2539	OPC	Gls	-0.453303043038932	0.000183473211550862	0.00683424719173452	singlecell	MAST	singlecell
2540	OPC	Gm13889	-0.506644387569064	2.55471989278478e-08	3.61204428712141e-06	singlecell	MAST	singlecell
2541	OPC	Gm47283	-0.47258307589014	4.83459871155776e-05	0.0023809040621076	singlecell	MAST	singlecell
2542	OPC	Gnl3l	-0.477590800693579	1.65625765493416e-06	0.000130407975477421	singlecell	MAST	singlecell
2543	OPC	Golgb1	-0.606908050625649	3.112962545313e-06	0.000231256183662829	singlecell	MAST	singlecell
2544	OPC	Gpr85	-0.368329098004625	5.13419457513973e-05	0.00251455088517002	singlecell	MAST	singlecell
2545	OPC	Gria1	0.682625202398284	3.63678987298703e-05	0.00186726530299174	singlecell	MAST	singlecell
2546	OPC	Gria4	0.383129255241012	0.000281755992439272	0.00935557965804037	singlecell	MAST	singlecell
2547	OPC	Grina	-0.234701948320067	6.28891085727045e-05	0.00278749716900331	singlecell	MAST	singlecell
2548	OPC	Grk3	-0.566580484631632	0.000950972066248074	0.0238632284333892	singlecell	MAST	singlecell
2549	OPC	H3f3b	-0.957376396642518	3.6137645455763e-13	2.06597347868621e-10	singlecell	MAST	singlecell
2550	OPC	Hagh	-0.479881631082424	3.18631782770785e-05	0.00171840092453962	singlecell	MAST	singlecell
2551	OPC	Hint2	-0.207362906532461	0.00160660047403965	0.0353264040688162	singlecell	MAST	singlecell
2552	OPC	Hmgn1	-0.242111811953119	0.00065802967327554	0.0185674510169529	singlecell	MAST	singlecell
2553	OPC	Hnrnpa0	-0.563727225298683	1.82421667344363e-09	3.74791016236098e-07	singlecell	MAST	singlecell
2554	OPC	Hnrnpa1	-0.621798327722247	1.15828027811869e-06	9.88975803700173e-05	singlecell	MAST	singlecell
2555	OPC	Hnrnpd	-0.598003023815564	2.82267165527589e-05	0.00157268260996706	singlecell	MAST	singlecell
2556	OPC	Hnrnpul2	-0.410623081927745	0.000107401015212824	0.00446903781339691	singlecell	MAST	singlecell
2557	OPC	Homer1	-0.563900884185865	1.04715549076643e-05	0.000658806102779319	singlecell	MAST	singlecell
2558	OPC	Hp1bp3	-0.788583850146826	1.17116370679143e-08	1.87800385129275e-06	singlecell	MAST	singlecell
2559	OPC	Hs3st5	-0.607495162176392	4.80047878072396e-06	0.000335752635573081	singlecell	MAST	singlecell
2560	OPC	Hs6st2	-0.346508791971587	0.00107366134450034	0.0264374026569943	singlecell	MAST	singlecell
2561	OPC	Hs6st3	-0.650879600472389	0.000812920954793313	0.0212454965095441	singlecell	MAST	singlecell
2562	OPC	Hspa12a	-0.340775595638029	1.72418491288622e-05	0.00100315519555507	singlecell	MAST	singlecell
