Gene	Cluster
Tmem150c	Cluster_24
Tgfbr3	Cluster_24
Ephx4	Cluster_24
Fbrsl1	Cluster_24
Cabp1	Cluster_24
Rph3a	Cluster_24
Trafd1	Cluster_24
Glt1d1	Cluster_24
Clip2	Cluster_24
Stx1a	Cluster_24
Hip1	Cluster_24
Ywhag	Cluster_24
Col26a1	Cluster_24
Adap1	Cluster_24
B3glct	Cluster_24
Cadps2	Cluster_24
Hipk2	Cluster_24
Tbxas1	Cluster_24
Osbpl3	Cluster_24
Gars	Cluster_24
Vopp1	Cluster_24
Antxr1	Cluster_24
Pdzrn3	Cluster_24
Lrrn1	Cluster_24
Vgll4	Cluster_24
Dcp1b	Cluster_24
St8sia1	Cluster_24
Ppfibp1	Cluster_24
Cacng7	Cluster_24
Selenow	Cluster_24
Slc8a2	Cluster_24
Strn4	Cluster_24
Tshz3	Cluster_24
Zfp536	Cluster_24
Shank1	Cluster_24
Slc17a7	Cluster_24
Klf13	Cluster_24
Iqgap1	Cluster_24
Cpeb1	Cluster_24
Ap3b2	Cluster_24
Rras2	Cluster_24
Plekha7	Cluster_24
Syt17	Cluster_24
Hs3st2	Cluster_24
Usp31	Cluster_24
Ppp2r2d	Cluster_24
Inpp5a	Cluster_24
Cers4	Cluster_24
Ikbkb	Cluster_24
Vegfc	Cluster_24
Fbxo8	Cluster_24
Mfap3l	Cluster_24
Tll1	Cluster_24
Ncan	Cluster_24
Mast3	Cluster_24
Tbc1d9	Cluster_24
Siah1a	Cluster_24
Tox3	Cluster_24
Got2	Cluster_24
Cdyl2	Cluster_24
6430548M08Rik	Cluster_24
Ccsap	Cluster_24
Galnt2	Cluster_24
Sipa1l2	Cluster_24
Kcnk1	Cluster_24
Arhgap42	Cluster_24
Fam76b	Cluster_24
Olfm2	Cluster_24
Eepd1	Cluster_24
B3gat1	Cluster_24
Igsf9b	Cluster_24
Fam118b	Cluster_24
Ubash3b	Cluster_24
Lingo1	Cluster_24
Megf11	Cluster_24
Fam81a	Cluster_24
Mindy2	Cluster_24
Ccpg1	Cluster_24
Mlip	Cluster_24
Slc17a5	Cluster_24
Hmgn3	Cluster_24
Sh3bgrl2	Cluster_24
Tmem108	Cluster_24
Cpne4	Cluster_24
Mrpl3	Cluster_24
Pdcd6ip	Cluster_24
Oxsr1	Cluster_24
Ppp1r14c	Cluster_24
Ppil4	Cluster_24
Phactr2	Cluster_24
Epb41l2	Cluster_24
Tmem200a	Cluster_24
Ptprk	Cluster_24
Rspo3	Cluster_24
Gopc	Cluster_24
Reep3	Cluster_24
Zfp365	Cluster_24
Dip2a	Cluster_24
2610008E11Rik	Cluster_24
Palm	Cluster_24
Washc4	Cluster_24
Nuak1	Cluster_24
Arhgef25	Cluster_24
Pip4k2c	Cluster_24
Baz2a	Cluster_24
Limk2	Cluster_24
Cnrip1	Cluster_24
Mdh1	Cluster_24
Zfp62	Cluster_24
Rasgef1c	Cluster_24
Usp22	Cluster_24
Pitpnm3	Cluster_24
Rab11fip4	Cluster_24
Cdk5r1	Cluster_24
Ankfn1	Cluster_24
Krt12	Cluster_24
Eftud2	Cluster_24
Rprml	Cluster_24
Nptx1	Cluster_24
Klhdc1	Cluster_24
Dlst	Cluster_24
Jdp2	Cluster_24
Ift43	Cluster_24
Kcnk10	Cluster_24
Tecpr2	Cluster_24
Nrn1	Cluster_24
Dtnbp1	Cluster_24
Auh	Cluster_24
Pdlim7	Cluster_24
Tent4a	Cluster_24
Rhobtb3	Cluster_24
Nr2f1	Cluster_24
Rasgrf2	Cluster_24
Serinc5	Cluster_24
Hmgcr	Cluster_24
Fam169a	Cluster_24
Ppwd1	Cluster_24
Adamts6	Cluster_24
Zswim8	Cluster_24
Zmiz1	Cluster_24
Armh4	Cluster_24
Wdfy2	Cluster_24
Extl3	Cluster_24
Htr2a	Cluster_24
Fbxl3	Cluster_24
Rnf19a	Cluster_24
Baalc	Cluster_24
Lrp12	Cluster_24
Taf2	Cluster_24
Deptor	Cluster_24
Tmem65	Cluster_24
Adcy8	Cluster_24
Efr3a	Cluster_24
Nrbp2	Cluster_24
Plec	Cluster_24
Kifc2	Cluster_24
Kctd17	Cluster_24
Cbx6	Cluster_24
Cacna1i	Cluster_24
Srebf2	Cluster_24
Scube1	Cluster_24
Slc38a2	Cluster_24
Nr4a1	Cluster_24
Tfrc	Cluster_24
Hacd2	Cluster_24
Sidt1	Cluster_24
Boc	Cluster_24
Nectin3	Cluster_24
Abi3bp	Cluster_24
Tfg	Cluster_24
Grik1	Cluster_24
Kcnj6	Cluster_24
Prdm15	Cluster_24
Agpat4	Cluster_24
Rnps1	Cluster_24
Nudt3	Cluster_24
Runx2	Cluster_24
Satb1	Cluster_24
Slc25a23	Cluster_24
Spast	Cluster_24
Plekhh2	Cluster_24
Cul2	Cluster_24
Mkx	Cluster_24
Mpp7	Cluster_24
B4galt6	Cluster_24
Asxl3	Cluster_24
Elp2	Cluster_24
Slc25a46	Cluster_24
Reep5	Cluster_24
Reep2	Cluster_24
Sema6a	Cluster_24
Slc12a2	Cluster_24
Slc6a7	Cluster_24
Napg	Cluster_24
Ptpn2	Cluster_24
Smad7	Cluster_24
St8sia5	Cluster_24
Epg5	Cluster_24
Naa40	Cluster_24
Osbp	Cluster_24
Pip5k1b	Cluster_24
Pank1	Cluster_24
Crtac1	Cluster_24
Pdzd8	Cluster_24
Syp	Cluster_24
Akap17b	Cluster_24
Mamld1	Cluster_24
Ar	Cluster_24
Cstf2	Cluster_24
Il1rapl2	Cluster_24
Mid2	Cluster_24
Acsl4	Cluster_24
Trpc5	Cluster_24
Rtl4	Cluster_24
Lrch2	Cluster_24
Phka2	Cluster_24
Vxn	Cluster_25
Vcpip1	Cluster_25
Cpa6	Cluster_25
Sulf1	Cluster_25
Jph1	Cluster_25
Ogfrl1	Cluster_25
Uggt1	Cluster_25
Actr1b	Cluster_25
Mgat4a	Cluster_25
Eif5b	Cluster_25
Fhl2	Cluster_25
Nck2	Cluster_25
Nab1	Cluster_25
Mfsd6	Cluster_25
Hibch	Cluster_25
1700019D03Rik	Cluster_25
Mob4	Cluster_25
Trak2	Cluster_25
Scg2	Cluster_25
Sphkap	Cluster_25
Stk25	Cluster_25
Cdh20	Cluster_25
Dsel	Cluster_25
Tmem163	Cluster_25
Pfkfb2	Cluster_25
Mfsd4a	Cluster_25
Shisa4	Cluster_25
Kif21b	Cluster_25
B3galt2	Cluster_25
Arpc5	Cluster_25
Ankrd45	Cluster_25
Cadm3	Cluster_25
Grem2	Cluster_25
Cnih3	Cluster_25
Flvcr1	Cluster_25
Ints7	Cluster_25
Rcor3	Cluster_25
Fbh1	Cluster_25
Itga8	Cluster_25
Mindy3	Cluster_25
C1ql3	Cluster_25
Rsu1	Cluster_25
Arl5b	Cluster_25
Pdss1	Cluster_25
Sec16a	Cluster_25
Olfm1	Cluster_25
Ntng2	Cluster_25
Miga2	Cluster_25
Angptl2	Cluster_25
Dab2ip	Cluster_25
Golga1	Cluster_25
Arhgap15	Cluster_25
Tanc1	Cluster_25
Ttc21b	Cluster_25
Bbs5	Cluster_25
Pdk1	Cluster_25
Ube2e3	Cluster_25
Itgav	Cluster_25
C1qtnf4	Cluster_25
Dgkz	Cluster_25
Mapk8ip1	Cluster_25
Cry2	Cluster_25
Chst1	Cluster_25
Syt13	Cluster_25
Ext2	Cluster_25
Hsd17b12	Cluster_25
Ldlrad3	Cluster_25
Slc1a2	Cluster_25
Tcp11l1	Cluster_25
Bdnf	Cluster_25
Katnbl1	Cluster_25
Fmn1	Cluster_25
Disp2	Cluster_25
Chp1	Cluster_25
Tyro3	Cluster_25
Pla2g4e	Cluster_25
Snap23	Cluster_25
Stard9	Cluster_25
Map1a	Cluster_25
Slc24a5	Cluster_25
Cops2	Cluster_25
Galk2	Cluster_25
Usp8	Cluster_25
Stard7	Cluster_25
Mrps5	Cluster_25
Slc20a1	Cluster_25
Rnf24	Cluster_25
Cds2	Cluster_25
Btbd3	Cluster_25
Ndufaf5	Cluster_25
Dstn	Cluster_25
Napb	Cluster_25
4930404H24Rik	Cluster_25
Pigu	Cluster_25
L3mbtl1	Cluster_25
Rims4	Cluster_25
Elmo2	Cluster_25
Sulf2	Cluster_25
Prex1	Cluster_25
Dok5	Cluster_25
Gm14393	Cluster_25
Gmeb2	Cluster_25
Stmn3	Cluster_25
Dnajc5	Cluster_25
Stmn2	Cluster_25
Tpd52	Cluster_25
Nceh1	Cluster_25
Skil	Cluster_25
Gnb4	Cluster_25
Usp13	Cluster_25
Ccdc39	Cluster_25
Larp1b	Cluster_25
Noct	Cluster_25
Trpc4	Cluster_25
Rap2b	Cluster_25
Gmps	Cluster_25
Tiparp	Cluster_25
Fnip2	Cluster_25
Rxfp1	Cluster_25
Pdgfc	Cluster_25
Arhgef2	Cluster_25
Psmd4	Cluster_25
Mllt11	Cluster_25
Otud7b	Cluster_25
Rnf115	Cluster_25
Prkab2	Cluster_25
Zfp697	Cluster_25
Atp1a1	Cluster_25
Capza1	Cluster_25
Inka2	Cluster_25
Gnai3	Cluster_25
Mfsd14a	Cluster_25
Arhgap29	Cluster_25
Ndst4	Cluster_25
Bmpr1b	Cluster_25
Sh3glb1	Cluster_25
Tgs1	Cluster_25
Sdcbp	Cluster_25
Ccnc	Cluster_25
Faxc	Cluster_25
Ndufaf4	Cluster_25
Cnr1	Cluster_25
Akirin2	Cluster_25
Vcp	Cluster_25
Unc13b	Cluster_25
Gba2	Cluster_25
Tmod1	Cluster_25
Nr4a3	Cluster_25
Erp44	Cluster_25
Tex10	Cluster_25
Rnf20	Cluster_25
Elp1	Cluster_25
Ctnnal1	Cluster_25
Frrs1l	Cluster_25
Ptpn3	Cluster_25
Ugcg	Cluster_25
Susd1	Cluster_25
Ptbp3	Cluster_25
Mpdz	Cluster_25
Ttc39b	Cluster_25
Caap1	Cluster_25
Plaa	Cluster_25
Tek	Cluster_25
Fggy	Cluster_25
Lrp8	Cluster_25
Elavl4	Cluster_25
Atpaf1	Cluster_25
Faah	Cluster_25
Pik3r3	Cluster_25
Trit1	Cluster_25
Mycbp	Cluster_25
Inpp5b	Cluster_25
Epha10	Cluster_25
Tmem234	Cluster_25
Ptp4a2	Cluster_25
Adgrb2	Cluster_25
Mecr	Cluster_25
Atpif1	Cluster_25
Slc9a1	Cluster_25
Stmn1	Cluster_25
Capzb	Cluster_25
Igsf21	Cluster_25
Eno1	Cluster_25
Plekhg5	Cluster_25
Acot7	Cluster_25
Chd5	Cluster_25
Kcnab2	Cluster_25
Nphp4	Cluster_25
Slc35e2	Cluster_25
Cdk11b	Cluster_25
Ssu72	Cluster_25
Atad3a	Cluster_25
Cfap69	Cluster_25
Pus7	Cluster_25
Chpf2	Cluster_25
Ywhah	Cluster_25
Ccdc149	Cluster_25
Lgi2	Cluster_25
Sel1l3	Cluster_25
Rbpj	Cluster_25
Nwd2	Cluster_25
Uchl1	Cluster_25
Ociad1	Cluster_25
Ociad2	Cluster_25
Cwh43	Cluster_25
Mob1b	Cluster_25
Rchy1	Cluster_25
Cdkl2	Cluster_25
Ccni	Cluster_25
Sec31a	Cluster_25
Cds1	Cluster_25
Lrrc8b	Cluster_25
Lrrc8c	Cluster_25
Brdt	Cluster_25
Ephx4	Cluster_25
Btbd8	Cluster_25
Cplx1	Cluster_25
Gak	Cluster_25
Pitpnb	Cluster_25
Hps4	Cluster_25
Cabp1	Cluster_25
Dynll1	Cluster_25
Rph3a	Cluster_25
Trafd1	Cluster_25
Naa25	Cluster_25
Mlxip	Cluster_25
Zcchc8	Cluster_25
Atp6v0a2	Cluster_25
Glt1d1	Cluster_25
Mmp17	Cluster_25
Clip2	Cluster_25
Stx1a	Cluster_25
Hip1	Cluster_25
Ywhag	Cluster_25
Muc3a	Cluster_25
Adap1	Cluster_25
Radil	Cluster_25
Cyth3	Cluster_25
Pms2	Cluster_25
Usp12	Cluster_25
Flt3	Cluster_25
B3glct	Cluster_25
Cadps2	Cluster_25
Zfp800	Cluster_25
Chrm2	Cluster_25
Tbxas1	Cluster_25
Tpk1	Cluster_25
Zfp398	Cluster_25
Osbpl3	Cluster_25
Skap2	Cluster_25
Ppm1k	Cluster_25
Vopp1	Cluster_25
Gng12	Cluster_25
Serbp1	Cluster_25
Immt	Cluster_25
Alms1	Cluster_25
Antxr1	Cluster_25
Pdzrn3	Cluster_25
Lrrn1	Cluster_25
Sumf1	Cluster_25
Camk1	Cluster_25
Vgll4	Cluster_25
Iqsec3	Cluster_25
Clstn3	Cluster_25
Prmt8	Cluster_25
St8sia1	Cluster_25
Kras	Cluster_25
Ppfibp1	Cluster_25
Syt5	Cluster_25
Slc8a2	Cluster_25
Strn4	Cluster_25
Eml2	Cluster_25
Pou2f2	Cluster_25
Actn4	Cluster_25
Zfp260	Cluster_25
Scn1b	Cluster_25
Ankrd27	Cluster_25
Zfp536	Cluster_25
Vstm2b	Cluster_25
Shank1	Cluster_25
Slc17a7	Cluster_25
Ppfia3	Cluster_25
Tubgcp5	Cluster_25
Mctp2	Cluster_25
Akap13	Cluster_25
Iqgap1	Cluster_25
Cpeb1	Cluster_25
Ap3b2	Cluster_25
Pgm2l1	Cluster_25
Tub	Cluster_25
Spon1	Cluster_25
Rras2	Cluster_25
Plekha7	Cluster_25
Syt17	Cluster_25
Uqcrc2	Cluster_25
Mosmo	Cluster_25
Hs3st2	Cluster_25
Sez6l2	Cluster_25
Zfp941	Cluster_25
B4galnt4	Cluster_25
Ap2a2	Cluster_25
Brsk2	Cluster_25
Cers4	Cluster_25
Col4a1	Cluster_25
Col4a2	Cluster_25
Cul4a	Cluster_25
Ikbkb	Cluster_25
Adam9	Cluster_25
Plekha2	Cluster_25
Plpbp	Cluster_25
Mfhas1	Cluster_25
Trmt9b	Cluster_25
Fat1	Cluster_25
Acsl1	Cluster_25
Mfap3l	Cluster_25
Ncan	Cluster_25
Sugp2	Cluster_25
Mast3	Cluster_25
Tmem38a	Cluster_25
Smad1	Cluster_25
Tbc1d9	Cluster_25
Pkn1	Cluster_25
Trmt1	Cluster_25
Mast1	Cluster_25
Brd7	Cluster_25
Tox3	Cluster_25
Cx3cl1	Cluster_25
Got2	Cluster_25
Car7	Cluster_25
Atp6v0d1	Cluster_25
Sf3b3	Cluster_25
Zfp1	Cluster_25
Gabarapl2	Cluster_25
Cntnap4	Cluster_25
Cdyl2	Cluster_25
6430548M08Rik	Cluster_25
Tubb3	Cluster_25
Rhou	Cluster_25
Ccsap	Cluster_25
Galnt2	Cluster_25
Itgb1	Cluster_25
Alkbh8	Cluster_25
Pgr	Cluster_25
Fam76b	Cluster_25
Olfm2	Cluster_25
Icam5	Cluster_25
Npsr1	Cluster_25
Dpy19l1	Cluster_25
Eepd1	Cluster_25
B3gat1	Cluster_25
Igsf9b	Cluster_25
Fam118b	Cluster_25
Cdon	Cluster_25
Ubash3b	Cluster_25
Atp5l	Cluster_25
Dlat	Cluster_25
Npat	Cluster_25
Tnfaip8l3	Cluster_25
Tspan3	Cluster_25
Lingo1	Cluster_25
Scamp5	Cluster_25
Rec114	Cluster_25
Aagab	Cluster_25
Ppib	Cluster_25
Fam81a	Cluster_25
Myo1e	Cluster_25
Mindy2	Cluster_25
Ccpg1	Cluster_25
Arpp19	Cluster_25
Mlip	Cluster_25
Slc17a5	Cluster_25
Hmgn3	Cluster_25
Lca5	Cluster_25
Mras	Cluster_25
Tmem108	Cluster_25
Mrpl3	Cluster_25
Rad54l2	Cluster_25
Usp19	Cluster_25
Dync1li1	Cluster_25
Oxsr1	Cluster_25
Myrip	Cluster_25
Vipr1	Cluster_25
Rmnd1	Cluster_25
Ipcef1	Cluster_25
Phactr2	Cluster_25
Adgrg6	Cluster_25
Nmbr	Cluster_25
Tbpl1	Cluster_25
L3mbtl3	Cluster_25
Lama2	Cluster_25
Ptprk	Cluster_25
Echdc1	Cluster_25
Rnf146	Cluster_25
Rspo3	Cluster_25
Tspyl4	Cluster_25
Gopc	Cluster_25
Sgpl1	Cluster_25
Hk1	Cluster_25
Reep3	Cluster_25
Zfp365	Cluster_25
Ube2d1	Cluster_25
Dip2a	Cluster_25
Atcay	Cluster_25
Matk	Cluster_25
Slc41a2	Cluster_25
Washc4	Cluster_25
Nuak1	Cluster_25
Gnptab	Cluster_25
Chpt1	Cluster_25
Ube2n	Cluster_25
Kitl	Cluster_25
Slc6a15	Cluster_25
Trhde	Cluster_25
Tbc1d15	Cluster_25
Lemd3	Cluster_25
Tbc1d30	Cluster_25
Tbk1	Cluster_25
Agap2	Cluster_25
Arhgef25	Cluster_25
Atp5b	Cluster_25
Baz2a	Cluster_25
Morc2a	Cluster_25
Rasl10a	Cluster_25
Adcy1	Cluster_25
Cnrip1	Cluster_25
Mdh1	Cluster_25
Wdpcp	Cluster_25
B3gnt2	Cluster_25
Papolg	Cluster_25
Ubtd2	Cluster_25
Cnot6	Cluster_25
Rasgef1c	Cluster_25
Sqstm1	Cluster_25
Rufy1	Cluster_25
Sar1b	Cluster_25
Slc36a1	Cluster_25
Snap47	Cluster_25
Cox10	Cluster_25
Fgf11	Cluster_25
Pitpnm3	Cluster_25
4933427D14Rik	Cluster_25
Rtn4rl1	Cluster_25
Crk	Cluster_25
Ksr1	Cluster_25
Rab11fip4	Cluster_25
Cdk5r1	Cluster_25
Myo1d	Cluster_25
Tada2a	Cluster_25
Aatf	Cluster_25
Ppm1d	Cluster_25
Rnft1	Cluster_25
Gdpd1	Cluster_25
Dgke	Cluster_25
Stxbp4	Cluster_25
Socs7	Cluster_25
Arhgap23	Cluster_25
Msl1	Cluster_25
Rapgefl1	Cluster_25
Dusp3	Cluster_25
Eftud2	Cluster_25
Nmt1	Cluster_25
Rprml	Cluster_25
Cdc27	Cluster_25
Myl4	Cluster_25
Dcaf7	Cluster_25
Nptx1	Cluster_25
Nploc4	Cluster_25
Pcyt2	Cluster_25
Sirt7	Cluster_25
Narf	Cluster_25
Ddx1	Cluster_25
Trappc12	Cluster_25
Eipr1	Cluster_25
Pxdn	Cluster_25
Sntg2	Cluster_25
Tspan13	Cluster_25
Ifrd1	Cluster_25
Foxg1	Cluster_25
Klhdc1	Cluster_25
Timm9	Cluster_25
4930447C04Rik	Cluster_25
Exd2	Cluster_25
Map3k9	Cluster_25
Dnal1	Cluster_25
Jdp2	Cluster_25
Ift43	Cluster_25
Tmem63c	Cluster_25
Tmed8	Cluster_25
Sptlc2	Cluster_25
Tdp1	Cluster_25
Ccdc88c	Cluster_25
Chga	Cluster_25
Itpk1	Cluster_25
Tmem196	Cluster_25
B3galnt2	Cluster_25
Rala	Cluster_25
Stard3nl	Cluster_25
Epdr1	Cluster_25
Zkscan3	Cluster_25
Zfp322a	Cluster_25
BC005537	Cluster_25
D130043K22Rik	Cluster_25
Smim13	Cluster_25
Hivep1	Cluster_25
Dtnbp1	Cluster_25
Nup153	Cluster_25
Auh	Cluster_25
Sptlc1	Cluster_25
Sncb	Cluster_25
Unc5a	Cluster_25
Zfp346	Cluster_25
Pdlim7	Cluster_25
Tmed9	Cluster_25
Tent4a	Cluster_25
Ube2ql1	Cluster_25
Brd9	Cluster_25
Pcsk1	Cluster_25
Rhobtb3	Cluster_25
Serinc5	Cluster_25
Hmgcr	Cluster_25
Fam169a	Cluster_25
Gfm2	Cluster_25
Arhgef28	Cluster_25
Rad17	Cluster_25
Nln	Cluster_25
Plk2	Cluster_25
Nnt	Cluster_25
Hmgcs1	Cluster_25
Ube2e1	Cluster_25
Nkiras1	Cluster_25
Rpl15	Cluster_25
Zmiz1	Cluster_25
Ercc6	Cluster_25
Arhgap22	Cluster_25
Armh4	Cluster_25
Slc7a8	Cluster_25
Tnfrsf19	Cluster_25
Extl3	Cluster_25
Ppp3cc	Cluster_25
Gfra2	Cluster_25
Cog3	Cluster_25
Klhl1	Cluster_25
Fbxl3	Cluster_25
Slitrk1	Cluster_25
Dzip1	Cluster_25
Cdh6	Cluster_25
Matn2	Cluster_25
Stk3	Cluster_25
Rnf19a	Cluster_25
Baalc	Cluster_25
Zfpm2	Cluster_25
Kcnv1	Cluster_25
Eif3h	Cluster_25
Mal2	Cluster_25
Efr3a	Cluster_25
St3gal1	Cluster_25
Kcnk9	Cluster_25
Plec	Cluster_25
Kifc2	Cluster_25
Cbx6	Cluster_25
Syngr1	Cluster_25
Cacna1i	Cluster_25
Sgsm3	Cluster_25
Desi1	Cluster_25
Srebf2	Cluster_25
Pacsin2	Cluster_25
Scube1	Cluster_25
Mpped1	Cluster_25
Adamts20	Cluster_25
Slc38a2	Cluster_25
Ccnt1	Cluster_25
Spats2	Cluster_25
Prpf40b	Cluster_25
Larp4	Cluster_25
Slc4a8	Cluster_25
Nr4a1	Cluster_25
Map3k12	Cluster_25
Glyr1	Cluster_25
Ubn1	Cluster_25
Cpped1	Cluster_25
Ube2l3	Cluster_25
Aifm3	Cluster_25
Klhl22	Cluster_25
Zdhhc8	Cluster_25
Fam131a	Cluster_25
Igf2bp2	Cluster_25
Etv5	Cluster_25
Bcl6	Cluster_25
Il1rap	Cluster_25
Bdh1	Cluster_25
Tfrc	Cluster_25
Hacd2	Cluster_25
Polq	Cluster_25
Lrrc58	Cluster_25
Timmdc1	Cluster_25
Zdhhc23	Cluster_25
Sidt1	Cluster_25
Atg3	Cluster_25
Ift57	Cluster_25
Abi3bp	Cluster_25
Tfg	Cluster_25
Usp25	Cluster_25
Cxadr	Cluster_25
Setd4	Cluster_25
Kcnj6	Cluster_25
Synj2	Cluster_25
Sft2d1	Cluster_25
Mas1	Cluster_25
Wtap	Cluster_25
Spaca6	Cluster_25
Tbc1d24	Cluster_25
Abca3	Cluster_25
Rnps1	Cluster_25
Fbxl16	Cluster_25
Capn15	Cluster_25
Rgs11	Cluster_25
Syngap1	Cluster_25
Nudt3	Cluster_25
Zfp523	Cluster_25
Zfp799	Cluster_25
Tnfrsf21	Cluster_25
Runx2	Cluster_25
Tmem63b	Cluster_25
Zfp318	Cluster_25
Satb1	Cluster_25
Slc25a23	Cluster_25
Ralbp1	Cluster_25
Galnt14	Cluster_25
Ndufaf7	Cluster_25
Tmem178	Cluster_25
Greb1l	Cluster_25
Asxl3	Cluster_25
Zfp397	Cluster_25
Elp2	Cluster_25
Fhod3	Cluster_25
Slc25a46	Cluster_25
Reep5	Cluster_25
Reep2	Cluster_25
Hspa9	Cluster_25
Fgf1	Cluster_25
Sema6a	Cluster_25
Snx24	Cluster_25
Slc12a2	Cluster_25
Slc6a7	Cluster_25
Spink10	Cluster_25
Napg	Cluster_25
Nars	Cluster_25
Ptpn2	Cluster_25
Smad7	Cluster_25
St8sia5	Cluster_25
Rps6kb2	Cluster_25
Npas4	Cluster_25
Snx32	Cluster_25
Map4k2	Cluster_25
Spindoc	Cluster_25
Osbp	Cluster_25
Pcsk5	Cluster_25
Rorb	Cluster_25
Pip5k1b	Cluster_25
Glis3	Cluster_25
Pank1	Cluster_25
Slit1	Cluster_25
Crtac1	Cluster_25
Ina	Cluster_25
Neurl1a	Cluster_25
Sh3pxd2a	Cluster_25
Shoc2	Cluster_25
Nhlrc2	Cluster_25
Pdzd8	Cluster_25
Syp	Cluster_25
Jade3	Cluster_25
Zfp182	Cluster_25
Akap17b	Cluster_25
Phf6	Cluster_25
Fhl1	Cluster_25
Slitrk4	Cluster_25
Mamld1	Cluster_25
Cd99l2	Cluster_25
Gabra3	Cluster_25
Gk	Cluster_25
Las1l	Cluster_25
Taf1	Cluster_25
Cox7b	Cluster_25
Hdx	Cluster_25
Cstf2	Cluster_25
Rnf128	Cluster_25
Frmpd3	Cluster_25
Acsl4	Cluster_25
Rtl4	Cluster_25
Klf8	Cluster_25
Ptchd1	Cluster_25
Bclaf3	Cluster_25
Phka2	Cluster_25
Ctps2	Cluster_25
Glra2	Cluster_25
Cpa6	Cluster_26
Pard3b	Cluster_26
Acsl3	Cluster_26
Cdh20	Cluster_26
Nckap5	Cluster_26
Prdx6	Cluster_26
Prrx1	Cluster_26
Atp1a2	Cluster_26
Slc1a2	Cluster_26
Cst3	Cluster_26
Bmpr1b	Cluster_26
Chd7	Cluster_26
Abca1	Cluster_26
Frmd3	Cluster_26
Plpp3	Cluster_26
Eps15	Cluster_26
Prdm16	Cluster_26
Ttc28	Cluster_26
Grk3	Cluster_26
Nxph1	Cluster_26
Chrm2	Cluster_26
Rimklb	Cluster_26
Apoe	Cluster_26
Tead1	Cluster_26
Sox6	Cluster_26
Fgfr2	Cluster_26
Ctbp2	Cluster_26
Dock1	Cluster_26
Rasa3	Cluster_26
Tox3	Cluster_26
Cntnap4	Cluster_26
St3gal4	Cluster_26
Cspg5	Cluster_26
Lama2	Cluster_26
Rfx4	Cluster_26
Lgr5	Cluster_26
Pla2g3	Cluster_26
Egfr	Cluster_26
Meis1	Cluster_26
Ugp2	Cluster_26
Ston2	Cluster_26
Kcnk10	Cluster_26
Gng4	Cluster_26
Gli3	Cluster_26
Zmiz1	Cluster_26
Peli2	Cluster_26
Adra1a	Cluster_26
Ppp3cc	Cluster_26
Itm2b	Cluster_26
Gpc5	Cluster_26
Slc1a3	Cluster_26
Myo10	Cluster_26
Stk3	Cluster_26
Zfpm2	Cluster_26
Zhx2	Cluster_26
Syt10	Cluster_26
Lix1	Cluster_26
Zfp521	Cluster_26
Sema6a	Cluster_26
Ablim3	Cluster_26
Tshz1	Cluster_26
Rorb	Cluster_26
Glis3	Cluster_26
Scd2	Cluster_26
Tcf7l2	Cluster_26
Frmd7	Cluster_26
Tmem47	Cluster_26
Eda	Cluster_26
St18	Cluster_27
Bend6	Cluster_27
Mfsd6	Cluster_27
Ankrd44	Cluster_27
Vwc2l	Cluster_27
Pnkd	Cluster_27
Scg2	Cluster_27
Sphkap	Cluster_27
St8sia4	Cluster_27
Cdh20	Cluster_27
Nckap5	Cluster_27
Ipo9	Cluster_27
Pld5	Cluster_27
Prox1	Cluster_27
Pdss1	Cluster_27
Hmcn2	Cluster_27
Lhx6	Cluster_27
Ppp6c	Cluster_27
Lypd6	Cluster_27
Tcp11l1	Cluster_27
Qser1	Cluster_27
Gpr176	Cluster_27
Disp2	Cluster_27
Slc24a5	Cluster_27
Rnf24	Cluster_27
Nol4l	Cluster_27
Trpc4ap	Cluster_27
Soga1	Cluster_27
Ywhab	Cluster_27
Cdh22	Cluster_27
Stmn3	Cluster_27
Stmn2	Cluster_27
Lrrcc1	Cluster_27
Usp13	Cluster_27
Trpc3	Cluster_27
P2ry12	Cluster_27
Gmps	Cluster_27
Syt11	Cluster_27
Sv2a	Cluster_27
Bcl9	Cluster_27
Tacr3	Cluster_27
Lhx8	Cluster_27
Chd7	Cluster_27
Ccnc	Cluster_27
Cnr1	Cluster_27
Grin3a	Cluster_27
Elp1	Cluster_27
Zkscan16	Cluster_27
Frmd3	Cluster_27
Mpdz	Cluster_27
Ttc39b	Cluster_27
Epha10	Cluster_27
Chd5	Cluster_27
Sema3d	Cluster_27
Dpysl5	Cluster_27
Tbc1d1	Cluster_27
N4bp2	Cluster_27
Kit	Cluster_27
Ttc28	Cluster_27
Grk3	Cluster_27
Trafd1	Cluster_27
Cux2	Cluster_27
Ift81	Cluster_27
Ywhag	Cluster_27
Tmem130	Cluster_27
Casd1	Cluster_27
Nxph1	Cluster_27
Cadps2	Cluster_27
Chrm2	Cluster_27
Tbxas1	Cluster_27
Tacr1	Cluster_27
Podxl2	Cluster_27
Grip2	Cluster_27
Ccdc174	Cluster_27
Iqsec3	Cluster_27
Rimklb	Cluster_27
Clstn3	Cluster_27
Vmn2r29	Cluster_27
Zfp536	Cluster_27
Shank1	Cluster_27
Kcnc1	Cluster_27
Pcsk6	Cluster_27
Adamts17	Cluster_27
Cpeb1	Cluster_27
Ap3b2	Cluster_27
Numa1	Cluster_27
Sox6	Cluster_27
Vps35l	Cluster_27
Hs3st2	Cluster_27
Acadsb	Cluster_27
