Gene	cluster
Zfp638	Cluster_6
Gm48678	Cluster_6
Cldn34c1	Cluster_6
Jakmip3	Cluster_6
E130308A19Rik	Cluster_6
Asah2	Cluster_6
Nxpe3	Cluster_6
Cadm4	Cluster_6
Rtkn	Cluster_6
Slc6a9	Cluster_6
Nudt4	Cluster_6
Abtb2	Cluster_6
Crppa	Cluster_6
Hook3	Cluster_6
Plekha1	Cluster_6
Ifi27	Cluster_6
H2aj	Cluster_6
Gas7	Cluster_6
Ncald	Cluster_6
Tkt	Cluster_6
Gm11149	Cluster_6
Napepld	Cluster_6
Wdfy2	Cluster_6
Ppp1r21	Cluster_6
Rnf7	Cluster_6
Tesk2	Cluster_6
Picalm	Cluster_6
Stard9	Cluster_6
Rdx	Cluster_6
Rere	Cluster_6
Tmc7	Cluster_6
Lbr	Cluster_6
Elf2	Cluster_6
Wdr91	Cluster_6
Apbb2	Cluster_6
Agmo	Cluster_6
Adap1	Cluster_6
Klf7	Cluster_6
Mpzl1	Cluster_6
Parm1	Cluster_6
Adam19	Cluster_6
Serinc5	Cluster_6
Wls	Cluster_6
Cpeb2	Cluster_6
Arhgap31	Cluster_6
Fbxo32	Cluster_6
Usp31	Cluster_6
Gramd3	Cluster_6
Gm26936	Cluster_6
Tsc22d4	Cluster_6
Zbtb16	Cluster_6
Ikzf2	Cluster_6
Kcnq3	Cluster_6
Htra1	Cluster_6
Plekhh2	Cluster_6
Mtmr10	Cluster_6
Scarb2	Cluster_6
Gnai2	Cluster_6
Apba1	Cluster_6
Rab40c	Cluster_6
Fam222a	Cluster_6
Mitf	Cluster_6
Wdr20	Cluster_6
Polr3e	Cluster_6
Itm2b	Cluster_6
Sox8	Cluster_6
Tmcc2	Cluster_6
Meis1	Cluster_6
Add1	Cluster_6
Adamts20	Cluster_6
Scamp5	Cluster_6
Fan1	Cluster_6
Nfib	Cluster_6
Txndc16	Cluster_6
Atp1b3	Cluster_6
Fbxl5	Cluster_6
4930581F22Rik	Cluster_6
Sirt2	Cluster_6
Clasrp	Cluster_6
Enox1	Cluster_6
Efcab14	Cluster_6
Jph1	Cluster_6
Cuedc1	Cluster_6
Abcg1	Cluster_6
Fam234a	Cluster_6
Mbnl1	Cluster_6
Sort1	Cluster_6
Sypl	Cluster_6
Rgma	Cluster_6
Epb41l3	Cluster_6
Mtss1	Cluster_6
Cdh2	Cluster_6
Abca1	Cluster_6
Gm13483	Cluster_6
4931406P16Rik	Cluster_6
Atg4c	Cluster_6
Lrch3	Cluster_6
Pdcd6ip	Cluster_6
Asxl3	Cluster_6
H2bc4	Cluster_6
1500004A13Rik	Cluster_6
Gm35438.1	Cluster_6
Ccdc50	Cluster_6
Ctso	Cluster_6
Lgmn	Cluster_6
Snx29	Cluster_6
Myh14	Cluster_6
Itgb8	Cluster_6
Map4k5	Cluster_6
Galnt7	Cluster_6
Dbndd2	Cluster_6
Ptpdc1	Cluster_6
Slc25a27	Cluster_6
Hnrnpa2b1	Cluster_6
Bcar1	Cluster_6
Gkap1	Cluster_6
Kdm6a	Cluster_6
Bicd2	Cluster_6
Magi1	Cluster_6
Arhgef2	Cluster_6
Hmox2	Cluster_6
Mfsd6	Cluster_6
Fam126a	Cluster_6
Ank	Cluster_6
Add3	Cluster_6
Appl2	Cluster_6
Sulf2	Cluster_6
Gm16759	Cluster_6
4930402H24Rik	Cluster_6
Pard3	Cluster_6
Cdkn1b	Cluster_6
9130019P16Rik	Cluster_6
Tjap1	Cluster_6
Ppp1cc	Cluster_6
Rasa3	Cluster_6
Ston2	Cluster_6
Gm11437	Cluster_6
Npc1	Cluster_6
Aig1	Cluster_6
Kazn	Cluster_6
Mpp5	Cluster_6
Magt1	Cluster_6
Slk	Cluster_6
Abl1	Cluster_6
B430010I23Rik	Cluster_6
Cntrl	Cluster_6
Inpp5f	Cluster_6
Cpd	Cluster_6
Dusp26	Cluster_6
Tspan5	Cluster_6
Zfand6	Cluster_6
Snx15	Cluster_6
D1Ertd622e	Cluster_6
Npc2	Cluster_6
Hip1	Cluster_6
Tasor	Cluster_6
Lifr	Cluster_6
Ralgds	Cluster_6
Itfg1	Cluster_6
Ss18	Cluster_6
Nek7	Cluster_6
Hbp1	Cluster_6
Sema4d	Cluster_6
Gm20687	Cluster_6
Ppp2r2a	Cluster_6
Myo18a	Cluster_6
Sh3gl3	Cluster_6
Ddx17	Cluster_6
Clock	Cluster_6
Zfp280c	Cluster_6
Arhgap39	Cluster_6
Gm28376	Cluster_6
Osbpl7	Cluster_6
Immp1l	Cluster_6
St3gal3	Cluster_6
Mboat2	Cluster_6
Atf7ip	Cluster_6
Tm7sf3	Cluster_6
Wapl	Cluster_6
Sash1	Cluster_6
Skap2	Cluster_6
Ccnd3	Cluster_6
Fsd1l	Cluster_6
Bicc1	Cluster_6
Herc4	Cluster_6
Fnip2	Cluster_6
Arnt	Cluster_6
Prpf39	Cluster_6
Fnip1	Cluster_6
Cdc42se2	Cluster_6
Ccdc88a	Cluster_6
Tcf7l2	Cluster_6
Taf15	Cluster_6
Grik1	Cluster_6
Zfhx2	Cluster_6
Tnks	Cluster_6
Gm11659	Cluster_6
Mkln1	Cluster_6
Mfsd14a	Cluster_6
Glrb	Cluster_6
Relch	Cluster_6
Pogk	Cluster_6
Tspan9	Cluster_6
Rngtt	Cluster_6
Mapk8ip1	Cluster_6
Kif5b	Cluster_6
Mettl15	Cluster_6
Micu2	Cluster_6
Retreg3	Cluster_6
Cdk12	Cluster_6
Atp11a	Cluster_6
Rsf1	Cluster_6
Gm48512	Cluster_6
Slc16a7	Cluster_6
5830417I10Rik	Cluster_6
Igsf11	Cluster_6
1810062O18Rik	Cluster_6
Camkmt	Cluster_6
Zfp101	Cluster_6
Errfi1	Cluster_6
Vbp1	Cluster_6
Soga1	Cluster_6
Gm19522	Cluster_6
Cep350	Cluster_6
Eml2	Cluster_6
Fam168a	Cluster_6
Sel1l	Cluster_6
Il18	Cluster_6
Ncapd3	Cluster_6
Jpx	Cluster_6
Mob4	Cluster_6
Lonp2	Cluster_6
Vgll4	Cluster_6
Rictor	Cluster_6
Rubcn	Cluster_6
Sik2	Cluster_6
Foxp2	Cluster_7
Adarb2	Cluster_7
Pcdh15	Cluster_7
Alk	Cluster_7
Ntng1	Cluster_7
Gm15398	Cluster_7
Rbms3	Cluster_7
Sema5b	Cluster_7
Slc35f1	Cluster_7
Robo1	Cluster_7
Dpp6	Cluster_7
Gabrg3	Cluster_7
Gm40663	Cluster_7
Tac1	Cluster_7
Chn2	Cluster_7
Erbb4	Cluster_7
Otof	Cluster_7
Phactr1	Cluster_7
Rxrg	Cluster_7
Tshz1	Cluster_7
Casz1	Cluster_7
Mdfic	Cluster_7
Asic2	Cluster_7
Pde4b	Cluster_7
Plcb1	Cluster_7
Gm28905	Cluster_7
Gpr149	Cluster_7
Pcsk2	Cluster_7
Sorcs1	Cluster_7
Grin2a	Cluster_7
Gprin3	Cluster_7
Thsd7b	Cluster_7
Ptprg	Cluster_7
Gm49906	Cluster_7
Galnt17	Cluster_7
Ccser1	Cluster_7
Vwc2l	Cluster_7
Pbx3	Cluster_7
Slc2a13	Cluster_7
Zswim6	Cluster_7
Sgcd	Cluster_7
Ptprm	Cluster_7
Necab1	Cluster_7
Tafa2	Cluster_7
Nrxn3	Cluster_7
Trpm3	Cluster_7
Gm38505	Cluster_7
Agbl4	Cluster_7
Gm1604a	Cluster_7
Tenm4	Cluster_7
Runx1t1	Cluster_7
Olfm3	Cluster_7
Slc22a3	Cluster_7
Sema3e	Cluster_7
6530403H02Rik	Cluster_7
Rab3b	Cluster_7
Rbm20	Cluster_7
Ankfn1	Cluster_7
4930452B06Rik	Cluster_7
Clstn2	Cluster_7
Etl4	Cluster_7
Ryr1	Cluster_7
Slc44a5	Cluster_7
Col11a1	Cluster_7
Pde10a	Cluster_7
Hs6st2	Cluster_7
Sh3rf3	Cluster_7
Ntrk3	Cluster_7
Pcdh7	Cluster_7
Opcml	Cluster_7
Adamts3	Cluster_7
Egfem1	Cluster_7
Cacna1c	Cluster_7
Strip2	Cluster_7
Grik4	Cluster_7
Prkd1	Cluster_7
Kirrel	Cluster_7
Zar1l	Cluster_7
Rps6ka2	Cluster_7
Sox2ot	Cluster_7
Gm10754	Cluster_7
Msra	Cluster_7
Meis2	Cluster_7
Gabra3	Cluster_7
Npffr2	Cluster_7
Lhfpl3	Cluster_7
Ralyl	Cluster_7
Plxna4	Cluster_7
Rbfox1	Cluster_7
Gm13974	Cluster_7
Myt1l	Cluster_7
Cdh11	Cluster_7
Mir670hg	Cluster_7
Nell1	Cluster_7
Tacr1	Cluster_7
Ivns1abp	Cluster_7
Drd1	Cluster_7
Gm48261	Cluster_7
Tenm1	Cluster_7
Gpr88	Cluster_7
Nrgn	Cluster_7
Rgs9	Cluster_7
Lypd1	Cluster_7
Celf2	Cluster_7
9630028H03Rik	Cluster_7
Syndig1	Cluster_7
Pclo	Cluster_7
Gnal	Cluster_7
Galntl6	Cluster_7
Vgf	Cluster_7
Spon1	Cluster_7
Macrod2	Cluster_7
Atp2b1	Cluster_7
Col25a1	Cluster_7
Lrrk2	Cluster_7
Pbx1	Cluster_7
Cdh9	Cluster_7
Col27a1	Cluster_7
Cntn5	Cluster_7
Sorbs2	Cluster_7
Pcp4	Cluster_7
Gm11844	Cluster_7
8030451O07Rik	Cluster_7
Mpped2	Cluster_7
Gm15810	Cluster_7
Kctd16	Cluster_7
Tox	Cluster_7
Pde8b	Cluster_7
Celf4	Cluster_7
Dlk2	Cluster_7
Epb41l4b	Cluster_7
Gm28494	Cluster_7
Rtn1	Cluster_7
Sox1ot	Cluster_7
Gm11418	Cluster_7
Cntnap3	Cluster_7
Syt1	Cluster_7
Atp2b4	Cluster_7
Ryr2	Cluster_7
Syt6	Cluster_7
Plxdc1	Cluster_7
Lmo4	Cluster_7
Sytl5	Cluster_7
Gm1604b	Cluster_7
Kcnip1	Cluster_7
Grip1	Cluster_7
Cadps	Cluster_7
Pdia5	Cluster_7
Aff2	Cluster_7
Rit2	Cluster_7
Sorcs2	Cluster_7
Stxbp5l	Cluster_7
Trpc7	Cluster_7
Lhfp	Cluster_7
Nedd4l	Cluster_7
4930598N05Rik	Cluster_7
Dlx6os1	Cluster_7
Cacnb2	Cluster_7
Sema6d	Cluster_7
Carmil1	Cluster_7
A230006K03Rik	Cluster_7
Khdrbs3	Cluster_7
Car10	Cluster_7
Gm4128	Cluster_7
Prkar2b	Cluster_7
Gpr83	Cluster_7
Tiam1	Cluster_7
Hectd2	Cluster_7
Ssbp2	Cluster_7
Dock3	Cluster_7
C79798	Cluster_7
Dnm3	Cluster_7
Prkce	Cluster_7
Dmd	Cluster_7
Galnt10	Cluster_7
Xkr6	Cluster_7
Gpc6	Cluster_7
Rcan2	Cluster_7
Srgap1	Cluster_7
Gm40841	Cluster_7
Ccdc85b	Cluster_7
Adcy5	Cluster_7
Gm13052	Cluster_7
Gria4	Cluster_7
Gm15155	Cluster_7
Atp8a1	Cluster_7
Marchf3	Cluster_7
Nsg2	Cluster_7
Gm48893	Cluster_7
Stard5	Cluster_7
Inf2	Cluster_7
Rgs8	Cluster_7
Shtn1	Cluster_7
Tll1	Cluster_7
Arhgap18	Cluster_7
R3hdm1	Cluster_7
Atp2b2	Cluster_7
Dtnb	Cluster_7
Gad2	Cluster_7
Gphn	Cluster_7
Hap1	Cluster_7
Gm26871	Cluster_7
Osbpl8	Cluster_7
Bcl11b	Cluster_7
Ubr5	Cluster_7
Dlg1	Cluster_7
Prickle1	Cluster_7
Socs2	Cluster_7
AI593442	Cluster_7
Ank3	Cluster_7
Plcl2	Cluster_7
Zadh2	Cluster_7
Car11	Cluster_7
Phlda1	Cluster_7
Rgs7bp	Cluster_7
Cnksr2	Cluster_7
Htr4	Cluster_7
Gpr158	Cluster_7
Ppp3ca	Cluster_7
Pld5	Cluster_7
Rasgrp1	Cluster_7
Abl2	Cluster_7
Sergef	Cluster_7
Samd12	Cluster_7
Slit3	Cluster_7
Rarb	Cluster_7
2010300C02Rik	Cluster_7
Sec22a	Cluster_7
Enox2	Cluster_7
Kcnq5	Cluster_7
Stxbp2	Cluster_7
Rgs17	Cluster_7
Syt16	Cluster_7
Nbea	Cluster_7
Kcnt2	Cluster_7
Gm45352	Cluster_7
Slco3a1	Cluster_7
Brinp1	Cluster_7
4930545L23Rik	Cluster_7
Camk2a	Cluster_7
Kctd1	Cluster_7
Atxn1	Cluster_7
Nalcn	Cluster_7
Gnb5	Cluster_7
Dip2c	Cluster_7
Caln1	Cluster_7
5530401A14Rik	Cluster_7
Iqsec1	Cluster_7
Unc79	Cluster_7
Syt4	Cluster_7
Cacna2d3	Cluster_7
Shisa6	Cluster_7
Sv2c	Cluster_7
Smpd3	Cluster_7
Arhgap44	Cluster_7
Marchf4	Cluster_7
Ripor2	Cluster_7
Bcr	Cluster_7
Zfyve28	Cluster_7
Cdh13	Cluster_7
Arhgap6	Cluster_7
Lrrc49	Cluster_7
Calm2	Cluster_7
Chl1	Cluster_7
Grin1	Cluster_7
Ppm1l	Cluster_7
Dock11	Cluster_7
Sptbn4	Cluster_7
Fat1	Cluster_7
Flrt2	Cluster_7
Scn3a	Cluster_7
Nptn	Cluster_7
Ly6h	Cluster_7
Galnt18	Cluster_7
Mme	Cluster_7
Nnat	Cluster_7
Fnip2	Cluster_7
Grm7	Cluster_7
Ncam2	Cluster_7
Ccdc187	Cluster_7
Stxbp5	Cluster_7
Clstn3	Cluster_7
Neto1	Cluster_7
Cyp46a1	Cluster_7
Clstn1	Cluster_7
Hip1r	Cluster_7
Ankrd33b	Cluster_7
Gm15414	Cluster_7
Eml1	Cluster_7
Filip1	Cluster_7
Sipa1l1	Cluster_7
Grid1	Cluster_7
Wscd2	Cluster_7
Zdhhc14	Cluster_7
Tmem132b	Cluster_7
Baiap2	Cluster_7
Fndc1	Cluster_7
5330417C22Rik	Cluster_7
Rimbp2	Cluster_7
Pcsk2os1	Cluster_7
Brinp2	Cluster_7
Trio	Cluster_7
Efr3b	Cluster_7
Vldlr	Cluster_7
Speg	Cluster_7
Scarb1	Cluster_7
Ildr2	Cluster_7
Lrpprc	Cluster_7
Pcsk2os2	Cluster_7
Trerf1	Cluster_7
Cx3cl1	Cluster_7
C230057M02Rik	Cluster_7
Syp	Cluster_7
Ramp1	Cluster_7
Mark1	Cluster_7
Cdr1os	Cluster_7
Fras1	Cluster_7
Sema3a	Cluster_7
Fam78b	Cluster_7
Gm9962	Cluster_7
Mest	Cluster_7
Tigd2	Cluster_7
Lin28b	Cluster_7
Catspere2	Cluster_7
Hspa12a	Cluster_7
Snca	Cluster_7
Dennd1b	Cluster_7
Snx7	Cluster_7
Gm42456	Cluster_7
Lzts1	Cluster_7
Cplx2	Cluster_7
Ric8b	Cluster_7
Osbpl6	Cluster_7
Scn2a	Cluster_7
Lmtk2	Cluster_7
Osbpl3	Cluster_7
Arhgef3	Cluster_7
Mir124a-1hg	Cluster_7
Nin	Cluster_7
Snrpn	Cluster_7
Gm37340	Cluster_7
Lrrfip1	Cluster_7
Exoc6	Cluster_7
Adarb1	Cluster_7
Nsf	Cluster_7
Glce	Cluster_7
4933424G05Rik	Cluster_7
Flrt3	Cluster_7
Arhgap26.1	Cluster_7
Kidins220	Cluster_7
Grik5	Cluster_7
Gm27032	Cluster_7
Celf5	Cluster_7
Dph6	Cluster_7
Gm16638	Cluster_7
Alcam	Cluster_7
Xist	Cluster_7
Tmem191c	Cluster_7
Oaz1	Cluster_7
Plppr5	Cluster_7
Rundc3b	Cluster_7
Gpr45	Cluster_7
Sorl1	Cluster_7
Sorbs2os	Cluster_7
Zwint	Cluster_7
Man2a1	Cluster_7
Ptprn	Cluster_7
Bsn	Cluster_7
Slc2a3	Cluster_7
Ptchd1	Cluster_7
Gm10848	Cluster_7
Gm44593	Cluster_7
Dtnbos	Cluster_7
Frrs1l	Cluster_7
Eno2	Cluster_7
Iqgap2	Cluster_7
Tafa1	Cluster_8
Ndst4	Cluster_8
Abi3bp	Cluster_8
Dpp10	Cluster_8
Ext1	Cluster_8
Kcnh7	Cluster_8
Nrg3	Cluster_8
Car10	Cluster_8
Cadps2	Cluster_8
Cdh12	Cluster_8
Miat	Cluster_8
Nell1	Cluster_8
Nrg3os	Cluster_8
E130114P18Rik	Cluster_8
Gm20642	Cluster_8
Pcsk5	Cluster_8
Ndst3	Cluster_8
Prr16	Cluster_8
Pdzrn3	Cluster_8
Etl4	Cluster_8
Sidt1	Cluster_8
Nav3	Cluster_8
Ptprk	Cluster_8
Fam155a	Cluster_8
Rasal2	Cluster_8
Xylt1	Cluster_8
Lrrtm4	Cluster_8
C1ql3	Cluster_8
Gria3	Cluster_8
Pex5l	Cluster_8
Slc17a7	Cluster_8
Nwd2	Cluster_8
Tenm3	Cluster_8
Crtac1	Cluster_8
Nell2	Cluster_8
Cacna2d1	Cluster_8
Sphkap	Cluster_8
Gm28376	Cluster_8
Xkr4	Cluster_8
Agbl4	Cluster_8
Ralyl	Cluster_8
Garnl3	Cluster_8
Kcnt2	Cluster_8
Bmpr1b	Cluster_8
5730522E02Rik	Cluster_8
Arhgap15	Cluster_8
Sox5	Cluster_8
Lmo3	Cluster_8
Sv2b	Cluster_8
Cnr1	Cluster_8
Slit2	Cluster_8
Dlgap1	Cluster_8
Kcnj6	Cluster_8
Clstn2	Cluster_8
Pdgfc	Cluster_8
Lingo2	Cluster_8
Cadps	Cluster_8
Mgat4c	Cluster_8
Camk2d	Cluster_8
Ptprd	Cluster_8
Opcml	Cluster_8
R3hdm1	Cluster_8
Fam135b	Cluster_8
A830082K12Rik	Cluster_8
4930578G10Rik	Cluster_8
Cdh6	Cluster_8
Kcnj3	Cluster_8
Kcnma1	Cluster_8
Fhod3	Cluster_8
Unc5c	Cluster_8
Olfm1	Cluster_8
Rims1	Cluster_8
Slc24a3	Cluster_8
Mpped1	Cluster_8
Dmd	Cluster_8
Zfp536	Cluster_8
Stmn2	Cluster_8
Large1	Cluster_8
Ahi1	Cluster_8
Runx2	Cluster_8
Ldlrad4	Cluster_8
Grin2a	Cluster_8
Dok6	Cluster_8
Arhgef28	Cluster_8
Efr3a	Cluster_8
Vsnl1	Cluster_8
Oxr1	Cluster_8
Prickle1	Cluster_8
Hcn1	Cluster_8
Cdk14	Cluster_8
Epha5	Cluster_8
Pip5k1b	Cluster_8
Cabp1	Cluster_8
Gm12394	Cluster_8
Serpini1	Cluster_8
Itga8	Cluster_8
4930419G24Rik	Cluster_8
Ptprg	Cluster_8
C730002L08Rik	Cluster_8
Nfia	Cluster_8
Mical2	Cluster_8
Prkca	Cluster_8
Syt17	Cluster_8
Snhg11	Cluster_8
F730043M19Rik	Cluster_8
Jph1	Cluster_8
Lhfp	Cluster_8
Gm38073	Cluster_8
Shank1	Cluster_8
Cpne7	Cluster_8
Gm49678	Cluster_8
Emid1	Cluster_8
Gm16000	Cluster_8
Ppm1e	Cluster_8
Hs3st2	Cluster_8
Asxl3	Cluster_8
Adamtsl1	Cluster_8
Rspo3	Cluster_8
Nr2f1	Cluster_8
Gm2824	Cluster_8
Elavl2	Cluster_8
Elavl4	Cluster_8
Slc9a9	Cluster_8
Csmd1	Cluster_8
Stmn1	Cluster_8
Trpc4	Cluster_8
Tmem108	Cluster_8
Plch2	Cluster_8
Vxn	Cluster_8
Fhl2	Cluster_8
2900027M19Rik	Cluster_8
Efcab6	Cluster_8
Ptpn3	Cluster_8
Adcy1	Cluster_8
Gm41609	Cluster_8
Sez6l	Cluster_8
Grm8	Cluster_8
Ncald	Cluster_8
4930590L20Rik	Cluster_8
Faah	Cluster_8
Tfap2d	Cluster_8
Gm37459	Cluster_8
2600014E21Rik	Cluster_8
Rras2	Cluster_8
Homer2	Cluster_8
Cck	Cluster_8
Fam81a	Cluster_8
Cnih3	Cluster_8
Mfsd4a	Cluster_8
Enc1	Cluster_8
Zeb2	Cluster_8
Kcnk9	Cluster_8
Rad51ap2	Cluster_8
Klhl14	Cluster_8
Ppfibp1	Cluster_8
Nell1os	Cluster_8
Zbbx	Cluster_8
Gm37717	Cluster_8
Syt13	Cluster_8
Gm48957	Cluster_8
Slit1	Cluster_8
Slc30a3	Cluster_8
St8sia5	Cluster_8
Gm34299	Cluster_8
Nectin1	Cluster_8
A230077H06Rik	Cluster_8
Nrn1	Cluster_8
Nptxr	Cluster_8
Gm34583	Cluster_8
Neurod6	Cluster_8
Gm45153	Cluster_8
Gm20559	Cluster_8
Nmbr	Cluster_8
Mas1	Cluster_8
Ccn3	Cluster_8
Atp6ap1l	Cluster_8
Neurod2	Cluster_8
Mctp2	Cluster_8
Gm31698	Cluster_8
Shisal1	Cluster_8
Necab3	Cluster_8
Slc26a4	Cluster_8
Prss12	Cluster_8
Gm48956	Cluster_8
4930426D05Rik	Cluster_8
Dscam	Cluster_8
Gm5468	Cluster_8
Tnfaip8l3	Cluster_8
Gm48530	Cluster_8
Gpc4	Cluster_8
Arsj	Cluster_8
Itga4	Cluster_8
Edil3	Cluster_8
Tbr1	Cluster_8
Rtn4r	Cluster_8
Cacna1g	Cluster_8
Slc8a1	Cluster_8
Slitrk1	Cluster_8
Chrd	Cluster_8
Mpdz	Cluster_8
Scube1	Cluster_8
Mapk11	Cluster_8
Ntng2	Cluster_8
Gm1992	Cluster_8
Unc13b	Cluster_8
Rasl10a	Cluster_8
Gask1b	Cluster_8
Csmd2	Cluster_8
Nfib	Cluster_8
Chrm3	Cluster_8
Lnx1	Cluster_8
Mef2c	Cluster_8
Mast4	Cluster_8
Dner	Cluster_8
Kalrn	Cluster_8
Adcy2	Cluster_8
Olfm2	Cluster_8
Basp1	Cluster_8
Vstm2b	Cluster_8
Arpp21	Cluster_8
Stxbp5	Cluster_8
Dgkg	Cluster_8
Stx1a	Cluster_8
Cwh43	Cluster_8
Rmst	Cluster_8
Vwa5b2	Cluster_8
Ppfia2	Cluster_8
Nav1	Cluster_8
Tanc1	Cluster_8
Fmn1	Cluster_8
Plcxd3	Cluster_8
Gabbr2	Cluster_8
Klf10	Cluster_8
Dab1	Cluster_8
Ipcef1	Cluster_8
Gm47339	Cluster_8
B3gat1	Cluster_8
Rph3a	Cluster_8
Nrxn1	Cluster_8
Ank2	Cluster_8
Gm28307	Cluster_8
Arhgap29	Cluster_8
Cep112	Cluster_8
Gm41505	Cluster_8
Frmpd3	Cluster_8
Fgf12	Cluster_8
Grin3a	Cluster_8
Kitl	Cluster_8
Slc24a2	Cluster_8
Golga7b	Cluster_8
A830018L16Rik	Cluster_8
Scn1b	Cluster_8
Gm19938	Cluster_8
Cpne8	Cluster_8
4921534H16Rik	Cluster_8
5031415H12Rik	Cluster_8
Slc35f4	Cluster_8
St3gal1	Cluster_8
Plxna4	Cluster_8
Tcf4	Cluster_8
Phactr2	Cluster_8
Igsf21	Cluster_8
Gria2	Cluster_8
Mlip	Cluster_8
Ppm1l	Cluster_8
Ntng1	Cluster_8
Gm44800	Cluster_8
Plekhg5	Cluster_8
Robo2	Cluster_8
Ndrg3	Cluster_8
Kcnd3	Cluster_8
Cdh13	Cluster_8
Grin2b	Cluster_8
Fmnl2	Cluster_8
Apba2	Cluster_8
Ptprj	Cluster_8
Atrnl1	Cluster_8
Lrfn2	Cluster_8
Ust	Cluster_8
Snap25	Cluster_8
Rftn1	Cluster_8
Dpy19l1	Cluster_8
Gtdc1	Cluster_8
Dscaml1	Cluster_8
Zmat4	Cluster_8
Farp1	Cluster_8
Gm48091	Cluster_8
Tmem59l	Cluster_8
Aifm3	Cluster_8
Gm17171	Cluster_8
Gm31907	Cluster_8
Otud7a	Cluster_8
St6gal2	Cluster_8
Pid1	Cluster_8
Cdh9	Cluster_8
Slc6a7	Cluster_8
Gm13963	Cluster_8
Herc3	Cluster_8
Khdrbs3	Cluster_8
Srrm4	Cluster_8
Akap13	Cluster_8
Atp2b4	Cluster_8
Ltbp1	Cluster_8
Me3	Cluster_8
Sel1l3	Cluster_8
Vegfc	Cluster_8
Eml6	Cluster_8
Gm46367	Cluster_8
Kcnn2	Cluster_8
Sh3rf1	Cluster_8
Gde1	Cluster_8
Mgst3	Cluster_8
Ociad2	Cluster_8
Rprml	Cluster_8
Mast1	Cluster_8
Cpeb1	Cluster_8
Unc5d	Cluster_8
Arhgap26	Cluster_8
Tspan5	Cluster_8
Nrp2	Cluster_8
Lingo1	Cluster_8
Tmem178	Cluster_8
Gm37060	Cluster_8
Ptprr	Cluster_8
Tenm1	Cluster_8
Prkcg	Cluster_8
Fbxo34	Cluster_8
Qrfpr	Cluster_8
Stmn3	Cluster_8
4933413L06Rik	Cluster_8
Ptpru	Cluster_8
Gm32509	Cluster_8
Gm44228	Cluster_8
Prickle2	Cluster_8
Cntn4	Cluster_8
Chl1	Cluster_8
Rapgefl1	Cluster_8
Chga	Cluster_8
Disp2	Cluster_8
Hs6st3	Cluster_8
Gm37340	Cluster_8
Brinp2	Cluster_8
Parm1	Cluster_8
Adgrg6	Cluster_8
Rapgef5	Cluster_8
Syt16	Cluster_8
Chst1	Cluster_8
Arhgef25	Cluster_8
Shank2	Cluster_8
Ntm	Cluster_8
Gpr22	Cluster_8
Gm20371	Cluster_8
Bcl11a	Cluster_8
4430402I18Rik	Cluster_8
Amph	Cluster_8
Pde1a	Cluster_8
Antxr1	Cluster_8
Gm19744	Cluster_8
Ltbp4	Cluster_8
Unc80	Cluster_8
Sobp	Cluster_8
Lmo7	Cluster_8
Ly6h	Cluster_8
Zmiz1os1	Cluster_8
Fat3	Cluster_8
Kcnip4	Cluster_8
Tmem132d	Cluster_8
Dpyd	Cluster_8
Kcnj9	Cluster_8
4921511C10Rik	Cluster_8
Camk1	Cluster_8
Gm37407	Cluster_8
Hivep2	Cluster_8
Nmt2	Cluster_8
Spon1	Cluster_8
Phf24	Cluster_8
Pde4a	Cluster_8
Dynll1	Cluster_8
Socs2	Cluster_8
Gm44230	Cluster_8
Tspan33	Cluster_8
Ak5	Cluster_8
Gnas	Cluster_8
Grik3	Cluster_8
Ryr2	Cluster_8
A330102I10Rik	Cluster_8
Sulf1	Cluster_8
Nav2	Cluster_8
Uchl1	Cluster_8
Dock9	Cluster_8
Gpr26	Cluster_8
A230006K03Rik	Cluster_8
Car7	Cluster_8
H2az1	Cluster_8
Arntl2	Cluster_8
Scn8a	Cluster_8
Dsel	Cluster_8
Sntg1	Cluster_8
Ttc39b	Cluster_8
Astn2	Cluster_8
Chd5	Cluster_8
Plekha7	Cluster_8
Zfp697	Cluster_8
Glra2	Cluster_8
Atp11b	Cluster_8
Camk2a	Cluster_8
Rnf130	Cluster_8
Slitrk4	Cluster_8
Gm26854	Cluster_8
Rasgef1b	Cluster_8
Slc17a5	Cluster_8
Col4a1	Cluster_8
Egfem1	Cluster_8
Nsf	Cluster_8
9330162G02Rik	Cluster_8
Trpc5	Cluster_8
Gm42303	Cluster_8
St3gal5	Cluster_8
B3galt2	Cluster_8
C230057M02Rik	Cluster_8
Mir124-2hg	Cluster_8
Sec24d	Cluster_8
Col4a2	Cluster_8
Galnt17	Cluster_8
Rtl4	Cluster_8
Grem2	Cluster_8
Nrcam	Cluster_8
Hecw1	Cluster_8
Syp	Cluster_8
Rasgrf2	Cluster_8
Prkce	Cluster_8
Gabra3	Cluster_8
Mycbp2	Cluster_8
Nr4a1	Cluster_8
Gm41414	Cluster_8
Numb	Cluster_8
Cntn6	Cluster_8
2210408F21Rik	Cluster_8
Arhgap44	Cluster_8
Sncb	Cluster_8
Pam	Cluster_8
Npsr1	Cluster_8
Pgbd5	Cluster_8
Gm43670	Cluster_8
Fbxw7	Cluster_8
Gm20754	Cluster_8
Rnf217	Cluster_8
Cnksr2	Cluster_8
Brinp3	Cluster_8
Greb1l	Cluster_8
Brd9	Cluster_8
Osbpl6	Cluster_8
Acsl4	Cluster_8
