Gene	cluster
Tmem200a	Cluster_12
Prkcq	Cluster_12
Ntng2	Cluster_12
Scn5a	Cluster_12
Prok2	Cluster_12
Ptpn14	Cluster_12
Lrrc38	Cluster_12
Ccser1	Cluster_12
Kcnj6	Cluster_12
Galntl6	Cluster_12
Pde8b	Cluster_12
Slco3a1	Cluster_12
Syt6	Cluster_12
Car10	Cluster_12
Tshz2	Cluster_12
Pacrg	Cluster_12
Msi2	Cluster_12
Zmat4	Cluster_12
Epha3	Cluster_12
Tmem196	Cluster_12
Ntng1	Cluster_12
Zbtb20	Cluster_12
Tmem178b	Cluster_12
Foxp2	Cluster_12
Sez6l	Cluster_12
Tmeff2	Cluster_12
Fam155a	Cluster_12
Robo1	Cluster_12
Frmpd1	Cluster_12
Slc24a2	Cluster_12
Shroom3	Cluster_12
Ddx5	Cluster_12
Cntn3	Cluster_12
Kcnb2	Cluster_12
Lrfn5	Cluster_12
Prkca	Cluster_12
Gria2	Cluster_12
Grm1	Cluster_12
Neb	Cluster_12
Fgf13	Cluster_12
Plcb1	Cluster_12
Gulp1	Cluster_12
Fstl1	Cluster_12
Nrxn3	Cluster_12
Pros1	Cluster_12
Gpr26	Cluster_12
Rims2	Cluster_12
Syn2	Cluster_12
Pcdh8	Cluster_12
Auts2	Cluster_12
Pde11a	Cluster_12
Csrp2	Cluster_12
Pbx1	Cluster_12
Aff2	Cluster_12
Sh3rf3	Cluster_12
Galnt18	Cluster_12
Slco5a1	Cluster_12
Tox2	Cluster_12
Vat1l	Cluster_12
Brinp2	Cluster_12
Itm2b	Cluster_12
Hivep1	Cluster_12
Mdga1	Cluster_12
Thsd7a	Cluster_12
Slc16a2	Cluster_12
Kcnk9	Cluster_12
Sdk1	Cluster_12
Ptprn2	Cluster_12
Furin	Cluster_12
Greb1l	Cluster_12
Susd4	Cluster_12
Sidt1	Cluster_12
Qrfpr	Cluster_12
C530008M17Rik	Cluster_12
Rasgrf1	Cluster_12
Kcnt2	Cluster_12
Rtl4	Cluster_12
Cpne4	Cluster_12
Hunk	Cluster_12
Pcsk2	Cluster_12
Ptprz1	Cluster_12
Shroom4	Cluster_12
Cacng3	Cluster_12
Trpm3	Cluster_12
Chn2	Cluster_12
Eml6	Cluster_12
Nav3	Cluster_12
Glis3	Cluster_12
Kcnip1	Cluster_12
Ptpro	Cluster_12
Xpr1	Cluster_12
Ppm1e	Cluster_12
Plxna1	Cluster_12
Atp2b2	Cluster_12
Itgb8	Cluster_12
Prkn	Cluster_12
Npy5r	Cluster_12
Bach2	Cluster_12
Sgcz	Cluster_12
Rbms3	Cluster_12
Frmd4a	Cluster_12
Btg1	Cluster_12
H3f3b	Cluster_12
Tenm2	Cluster_12
Map2	Cluster_12
Wnt2	Cluster_12
Asic2	Cluster_12
Myo5b	Cluster_12
Fgf12	Cluster_12
Bcl11a	Cluster_12
Prkg2	Cluster_12
Sipa1l2	Cluster_12
Kcnd2	Cluster_12
Zfp804a	Cluster_12
Tanc2	Cluster_12
Tead1	Cluster_12
Jazf1	Cluster_12
Syt16	Cluster_12
Pclo	Cluster_12
Rerg	Cluster_12
Pak7	Cluster_12
Unc5c	Cluster_12
Rb1	Cluster_12
Bcl11b	Cluster_12
Rgs12	Cluster_12
Osbpl9	Cluster_12
Olfm3	Cluster_12
Casz1	Cluster_12
Chrm3	Cluster_12
Runx1t1	Cluster_12
Dchs2	Cluster_12
Nab1	Cluster_12
Tnr	Cluster_12
Osbpl8	Cluster_12
Ptpru	Cluster_12
Slc8a1	Cluster_12
Tmem132d	Cluster_12
Ogt	Cluster_12
Pcdh9	Cluster_12
Pou2f1	Cluster_12
Ephb1	Cluster_12
Nell2	Cluster_12
Cux2	Cluster_12
Clic6	Cluster_12
Ust	Cluster_12
Gpr150	Cluster_12
Galnt9	Cluster_12
Pid1	Cluster_12
Lnx2	Cluster_12
Dock5	Cluster_12
Dab1	Cluster_12
Mctp1	Cluster_12
Tec	Cluster_12
Bmper	Cluster_12
Csrnp3	Cluster_12
Dock11	Cluster_12
Rragb	Cluster_12
Atp2b4	Cluster_12
Stard5	Cluster_12
Kcnh5	Cluster_12
Ryr3	Cluster_12
Naf1	Cluster_12
Slc4a10	Cluster_12
Dock7	Cluster_12
Amph	Cluster_12
Pard3b	Cluster_12
Pou3f1	Cluster_12
Chsy3	Cluster_12
Zbtb7c	Cluster_12
Celf4	Cluster_12
Slc22a17	Cluster_12
Sntg1	Cluster_12
Sox1	Cluster_12
Hpcal1	Cluster_12
Foxn3	Cluster_12
Wscd2	Cluster_12
Cacna2d1	Cluster_12
Cadm1	Cluster_12
Enox1	Cluster_12
Pitpnm3	Cluster_12
Cadm2	Cluster_12
Gfpt2	Cluster_12
Kctd16	Cluster_12
Cntnap5a	Cluster_12
Tmem266	Cluster_12
Ncam1	Cluster_12
Asxl3	Cluster_12
Sema6a	Cluster_12
Gng2	Cluster_12
Adamtsl1	Cluster_12
Dgkg	Cluster_12
Nectin3	Cluster_12
Ikzf2	Cluster_12
Fras1	Cluster_12
Adamts19	Cluster_12
Grk3	Cluster_12
Lrrn3	Cluster_12
Msra	Cluster_12
Nhs	Cluster_12
Nbea	Cluster_12
Iqsec3	Cluster_12
Gad2	Cluster_12
Plcl2	Cluster_12
Pkp4	Cluster_12
Kcnn2	Cluster_12
Atxn1	Cluster_12
Rgs9	Cluster_12
Ica1	Cluster_12
Ebf4	Cluster_12
Plcb4	Cluster_12
Chd3	Cluster_12
Unc79	Cluster_12
Ranbp17	Cluster_12
Syn3	Cluster_12
St6gal2	Cluster_12
Itm2c	Cluster_12
Pcsk1n	Cluster_12
Trim24	Cluster_12
Mcc	Cluster_12
Robo2	Cluster_12
Stmn1	Cluster_12
Dclk1	Cluster_12
Klhl7	Cluster_12
Tnrc18	Cluster_12
Ldhb	Cluster_12
Akap5	Cluster_12
Stxbp5l	Cluster_12
Kcnk2	Cluster_12
Lmo4	Cluster_12
Astn1	Cluster_12
Zfp618	Cluster_12
Ube2ql1	Cluster_12
Tgfb2	Cluster_12
Baz1a	Cluster_12
Ahi1	Cluster_12
Asxl1	Cluster_12
Ank1	Cluster_12
Sgk1	Cluster_12
Dusp16	Cluster_12
Kdm1a	Cluster_12
Dgkz	Cluster_12
Slc8a3	Cluster_12
Jakmip2	Cluster_12
Scamp1	Cluster_12
Syt1	Cluster_12
Acvr2a	Cluster_12
Cplx2	Cluster_12
Grm7	Cluster_12
Plcxd3	Cluster_12
Tmtc2	Cluster_12
Fat1	Cluster_12
Cacna1i	Cluster_12
Glt1d1	Cluster_12
Limk2	Cluster_12
Nlk	Cluster_12
Ppp3cc	Cluster_12
Reep5	Cluster_12
Arhgap24	Cluster_12
Ppfia2	Cluster_12
Rbfox3	Cluster_12
Cnot6l	Cluster_12
Cited2	Cluster_12
Ntrk3	Cluster_12
Dip2c	Cluster_12
Dscaml1	Cluster_12
Dennd2a	Cluster_12
Ptma	Cluster_12
Rpl41	Cluster_12
Tmem132e	Cluster_12
Ptpn5	Cluster_12
Rap1b	Cluster_12
St6galnac5	Cluster_12
Palmd	Cluster_12
Actr3	Cluster_12
Arglu1	Cluster_12
Lpcat2	Cluster_12
Fam189a1	Cluster_12
Apba2	Cluster_12
Ttc3	Cluster_12
Nptn	Cluster_12
Arhgap44	Cluster_12
Ppp1r9a	Cluster_12
Cdk17	Cluster_12
Sipa1l1	Cluster_12
Unc80	Cluster_12
Ptprr	Cluster_12
Jarid2	Cluster_12
Pcdh10	Cluster_12
Synrg	Cluster_12
Gabrb3	Cluster_12
Syt12	Cluster_12
Psd3	Cluster_12
Atp6v0c	Cluster_12
Fam3c	Cluster_12
Snrnp70	Cluster_12
Mest	Cluster_12
Pcsk5	Cluster_12
Nxpe4	Cluster_12
Rgmb	Cluster_12
N4bp2	Cluster_12
Shank1	Cluster_12
5730522E02Rik	Cluster_12
Pxylp1	Cluster_12
Zzz3	Cluster_12
Dpysl5	Cluster_12
Kirrel	Cluster_12
Celf3	Cluster_12
Pcdh19	Cluster_12
Snrpn	Cluster_12
Erc1	Cluster_12
Cyfip1	Cluster_12
Pknox2	Cluster_12
Kcnh3	Cluster_12
Mcu	Cluster_12
Apc	Cluster_12
Pou2f2	Cluster_12
Fbxo10	Cluster_12
Kcnh1	Cluster_12
Shank2	Cluster_12
Eml5	Cluster_12
Xkr6	Cluster_12
Pou3f3	Cluster_12
Fchsd2	Cluster_12
Baz2b	Cluster_12
Anp32b	Cluster_12
Pigk	Cluster_12
Rps6ka2	Cluster_12
Sergef	Cluster_12
Purb	Cluster_12
Sh3bgrl	Cluster_12
Heg1	Cluster_12
Herc3	Cluster_12
Enox2	Cluster_12
Mthfd1	Cluster_12
6330403K07Rik	Cluster_12
Fto	Cluster_12
Myt1	Cluster_12
Rnf38	Cluster_12
Dclk3	Cluster_12
Dhx36	Cluster_12
Snapc1	Cluster_12
Xpo1	Cluster_12
Osbpl3	Cluster_12
Tusc3	Cluster_12
Tcf12	Cluster_12
Phf21a	Cluster_12
Nap1l5	Cluster_12
Zfp462	Cluster_12
Kmt2a	Cluster_12
Ldlrad4	Cluster_12
Adgrb1	Cluster_12
Kat6b	Cluster_12
Mtss1	Cluster_12
Zwint	Cluster_12
Timp4	Cluster_12
Podxl2	Cluster_12
Plch2	Cluster_12
Dab2ip	Cluster_12
Hsp90b1	Cluster_12
Dpyd	Cluster_12
Cadps2	Cluster_12
Syp	Cluster_12
Nhlrc2	Cluster_12
Pnmal2	Cluster_12
Hmgn1	Cluster_12
Xkr4	Cluster_12
Dgkh	Cluster_12
Tmem201	Cluster_12
Cux1	Cluster_12
Sdc2	Cluster_12
Cacna2d2	Cluster_12
Cdh2	Cluster_12
Egfem1	Cluster_12
Prkce	Cluster_12
Brinp3	Cluster_12
Prmt8	Cluster_12
Srsf1	Cluster_12
Zcchc12	Cluster_12
Top1	Cluster_12
Ccser2	Cluster_12
Sult4a1	Cluster_12
Jakmip3	Cluster_12
Plekhm3	Cluster_12
Mettl25	Cluster_12
Mid2	Cluster_12
Tmem158	Cluster_12
Jph4	Cluster_12
Ets2	Cluster_12
Lgi1	Cluster_12
Lrmda	Cluster_13
Tgfbr1	Cluster_13
Inpp5d	Cluster_13
Hexb	Cluster_13
Plxdc2	Cluster_13
Dock8	Cluster_13
Epb41l2	Cluster_13
Apbb1ip	Cluster_13
Ly86	Cluster_13
Fyb	Cluster_13
Ctss	Cluster_13
Cx3cr1	Cluster_13
Siglech	Cluster_13
Pde3b	Cluster_13
Csf1r	Cluster_13
Lyn	Cluster_13
C1qa	Cluster_13
Runx1	Cluster_13
Ikzf1	Cluster_13
Dock2	Cluster_13
Srgap2	Cluster_13
Ptprc	Cluster_13
Lpcat2	Cluster_13
C1qc	Cluster_13
Tmcc3	Cluster_13
Entpd1	Cluster_13
Lair1	Cluster_13
Cfh	Cluster_13
C1qb	Cluster_13
Fli1	Cluster_13
Selplg	Cluster_13
Slco2b1	Cluster_13
Itgb5	Cluster_13
Pag1	Cluster_13
Lgmn	Cluster_13
Gpr34	Cluster_13
P2ry12	Cluster_13
Unc93b1	Cluster_13
Arhgap45	Cluster_13
Mertk	Cluster_13
Hpgds	Cluster_13
Ldlrad4	Cluster_13
Adap2	Cluster_13
Ctsd	Cluster_13
Ankrd44	Cluster_13
Zfhx3	Cluster_13
Cst3	Cluster_13
Csf3r	Cluster_13
Myo1f	Cluster_13
Rreb1	Cluster_13
Tgfbr2	Cluster_13
Abca9	Cluster_13
Agmo	Cluster_13
Cyth4	Cluster_13
Maf	Cluster_13
Mef2a	Cluster_13
Gab2	Cluster_13
Blnk	Cluster_13
Zfp710	Cluster_13
Tbxas1	Cluster_13
Numb	Cluster_13
P3h2	Cluster_13
Ubash3b	Cluster_13
Slc9a9	Cluster_13
Maml3	Cluster_13
Serinc3	Cluster_13
Skap2	Cluster_13
St3gal6	Cluster_13
Ophn1	Cluster_13
Bmp2k	Cluster_13
Pik3ap1	Cluster_13
Hk2	Cluster_13
Lhfpl2	Cluster_13
0610040J01Rik	Cluster_13
Otulinl	Cluster_13
Snx29	Cluster_13
Rasgrp3	Cluster_13
Cd84	Cluster_13
Nckap1l	Cluster_13
Ccr5	Cluster_13
Vsir	Cluster_13
Etv6	Cluster_13
Pip4k2a	Cluster_13
Fgd2	Cluster_13
Mbnl1	Cluster_13
Foxn3	Cluster_13
Ivns1abp	Cluster_13
Ccnd3	Cluster_13
Nav2	Cluster_13
Elmo1	Cluster_13
Mylip	Cluster_13
Il6ra	Cluster_13
Cflar	Cluster_13
Fcrls	Cluster_13
Tns3	Cluster_13
Slc8a1	Cluster_13
Zeb2	Cluster_13
Cttnbp2nl	Cluster_13
Mef2c	Cluster_13
Arhgap22	Cluster_13
Plcg2	Cluster_13
Cd86	Cluster_13
Rrbp1	Cluster_13
Sall1	Cluster_13
Frmd4b	Cluster_13
Golm1	Cluster_13
Sparc	Cluster_13
Wasf2	Cluster_13
Dock4	Cluster_13
Nek7	Cluster_13
Laptm5	Cluster_13
Tanc2	Cluster_13
Ctsh	Cluster_13
Tmsb4x	Cluster_13
Lcp2	Cluster_13
Itpr2	Cluster_13
Trem2	Cluster_13
Havcr2	Cluster_13
Scoc	Cluster_13
Cd33	Cluster_13
Lrrk1	Cluster_13
Pros1	Cluster_13
Inpp4b	Cluster_13
Rgs10	Cluster_13
Pld1	Cluster_13
Ptgs1	Cluster_13
Cdh23	Cluster_13
Cd180	Cluster_13
Wipf1	Cluster_13
Rbm47	Cluster_13
Sipa1l2	Cluster_13
Abi3	Cluster_13
Bin2	Cluster_13
Dapp1	Cluster_13
Vrk2	Cluster_13
Mafb	Cluster_13
Nlrp1b	Cluster_13
Gna15	Cluster_13
Fcer1g	Cluster_13
Abca1	Cluster_13
Itm2b	Cluster_13
Nrros	Cluster_13
Il10ra	Cluster_13
Anxa3	Cluster_13
Pla2g4a	Cluster_13
Gng2	Cluster_13
A630001G21Rik	Cluster_13
Wdfy4	Cluster_13
Itga6	Cluster_13
Pik3cd	Cluster_13
Bank1	Cluster_13
P2ry6	Cluster_13
F11r	Cluster_13
Epsti1	Cluster_13
Nuak1	Cluster_13
Slc16a6	Cluster_13
Irak2	Cluster_13
Ctsz	Cluster_13
Lcp1	Cluster_13
Tmem119	Cluster_13
Ctsb	Cluster_13
Tlr7	Cluster_13
Ntpcr	Cluster_13
Pnpla7	Cluster_13
Cd37	Cluster_13
Slc7a7	Cluster_13
Fmnl3	Cluster_13
Rcsd1	Cluster_13
Hpgd	Cluster_13
Rhoh	Cluster_13
Apobec1	Cluster_13
B2m	Cluster_13
Ltc4s	Cluster_13
Ctsc	Cluster_13
Hck	Cluster_13
Prkcd	Cluster_13
Plekho1	Cluster_13
Cmtm7	Cluster_13
Syk	Cluster_13
Irf8	Cluster_13
Fermt3	Cluster_13
Cdk6	Cluster_13
Arhgap25	Cluster_13
Rps6ka1	Cluster_13
Cd300c2	Cluster_13
Ifngr1	Cluster_13
Plcl1	Cluster_13
Vav1	Cluster_13
H2-D1	Cluster_13
Spi1	Cluster_13
Tec	Cluster_13
Trim30a	Cluster_13
Sipa1	Cluster_13
Samsn1	Cluster_13
H2-K1	Cluster_13
Adgre1	Cluster_13
Btk	Cluster_13
Kctd12	Cluster_13
Col27a1	Cluster_13
B4galt1	Cluster_13
Msn	Cluster_13
Frrs1	Cluster_13
Casp8	Cluster_13
Rhobtb1	Cluster_13
Asb2	Cluster_13
Pik3cg	Cluster_13
Naip2	Cluster_13
Arhgap30	Cluster_13
Slc29a3	Cluster_13
Pik3r5	Cluster_13
Elf4	Cluster_13
Vav2	Cluster_13
Rad51b	Cluster_13
Tmem273	Cluster_13
Apobec3	Cluster_13
Tyrobp	Cluster_13
Suclg2	Cluster_13
Lacc1	Cluster_13
P2rx7	Cluster_13
Pld4	Cluster_13
Grn	Cluster_13
Tcirg1	Cluster_13
Olfml3	Cluster_13
Lpar6	Cluster_13
Tgfb1	Cluster_13
BC035044	Cluster_13
Il21r	Cluster_13
Gmip	Cluster_13
Ifitm10	Cluster_13
Parp14	Cluster_13
Nfatc1	Cluster_13
Gcnt1	Cluster_13
Mpeg1	Cluster_13
Naip5	Cluster_13
Mlxipl	Cluster_13
Ehd4	Cluster_13
Gpr183	Cluster_13
Rin3	Cluster_13
Sla	Cluster_13
Lpxn	Cluster_13
Cyba	Cluster_13
Glrp1	Cluster_13
Trim14	Cluster_13
Pald1	Cluster_13
Ets1	Cluster_13
Stab1	Cluster_13
Trim30d	Cluster_13
Irf5	Cluster_13
Slc11a1	Cluster_13
Rab3il1	Cluster_13
Abcc3	Cluster_13
Fcgr3	Cluster_13
Clic1	Cluster_13
Itgam	Cluster_13
Trim12a	Cluster_13
Cd300a	Cluster_13
Adcy7	Cluster_13
Klhl6	Cluster_13
Fcgr2b	Cluster_13
Lrp5	Cluster_13
Naip6	Cluster_13
I830077J02Rik	Cluster_13
Cd53	Cluster_13
Ncf2	Cluster_13
Lgals9	Cluster_13
Slc37a2	Cluster_13
Tnfrsf1b	Cluster_13
Fcgr1	Cluster_13
Slc40a1	Cluster_13
Il1rl2	Cluster_13
Tlr4	Cluster_13
Dennd1c	Cluster_13
Clec4a3	Cluster_13
Rubcnl	Cluster_13
Ncf1	Cluster_13
Crybb1	Cluster_13
Rassf4	Cluster_13
Traf3ip3	Cluster_13
9930111J21Rik2	Cluster_13
Zc3hav1	Cluster_13
P2ry13	Cluster_13
Rasal3	Cluster_13
Cmklr1	Cluster_13
Rab39	Cluster_13
Ebf3	Cluster_13
Rasa4	Cluster_13
Slfn8	Cluster_13
Sh3bp2	Cluster_13
Cysltr1	Cluster_13
Gsdmd	Cluster_13
Bco2	Cluster_13
Nfam1	Cluster_13
Il15	Cluster_13
Sp100	Cluster_13
Ptpn18	Cluster_13
Tent5c	Cluster_13
Kcnk6	Cluster_13
Cd48	Cluster_13
Hk3	Cluster_13
Itgb2	Cluster_13
Susd3	Cluster_13
4930469K13Rik	Cluster_13
Rbpms	Cluster_13
Slc2a5	Cluster_13
Nlrp3	Cluster_13
Lrmp	Cluster_13
1700017B05Rik	Cluster_13
Tal1	Cluster_13
Fam129a	Cluster_13
Npnt	Cluster_13
Rnase4	Cluster_13
Fes	Cluster_13
Arap3	Cluster_13
Pon3	Cluster_13
Gpr160	Cluster_13
Mlph	Cluster_13
Ms4a6b	Cluster_13
Trim5	Cluster_13
Lag3	Cluster_13
Akna	Cluster_13
Csf2rb	Cluster_13
Gm12185	Cluster_13
Hcls1	Cluster_13
Gngt2	Cluster_13
Tifab	Cluster_13
Il1a	Cluster_13
Slc2a9	Cluster_13
Zfp69	Cluster_13
Ptafr	Cluster_13
Ecscr	Cluster_13
Neurl3	Cluster_13
Clec4a2	Cluster_13
Ptpn6	Cluster_13
Slc25a45	Cluster_13
Gsap	Cluster_13
Stard9	Cluster_13
Sirpa	Cluster_13
Il17ra	Cluster_13
Ssh2	Cluster_13
Akap13	Cluster_13
Ggta1	Cluster_13
Ly6e	Cluster_13
Gm3739	Cluster_13
Tnfrsf11a	Cluster_13
Hvcn1	Cluster_13
Soga1	Cluster_13
Rapgef5	Cluster_13
Nfe2l2	Cluster_13
Whrn	Cluster_13
Lrch1	Cluster_13
Heatr5a	Cluster_13
Ifngr2	Cluster_13
Rassf3	Cluster_13
Irgm2	Cluster_13
Dtx4	Cluster_13
Vwa5a	Cluster_13
Mitf	Cluster_13
Txnip	Cluster_13
Gm4951	Cluster_13
Cd68	Cluster_13
Qk	Cluster_13
Fam49b	Cluster_13
Znrf2	Cluster_13
Ppm1h	Cluster_13
Tspan14	Cluster_13
Tnfaip8	Cluster_13
Nlrc5	Cluster_13
Arhgap4	Cluster_13
Bin1	Cluster_13
Ttc28	Cluster_13
Arhgap5	Cluster_13
Mgat4a	Cluster_13
Scamp2	Cluster_13
Tspan18	Cluster_13
Maml2	Cluster_13
Itga9	Cluster_13
Elf1	Cluster_13
Lst1	Cluster_13
Nrip1	Cluster_13
Ptprj	Cluster_13
Pdgfb	Cluster_13
Traf5	Cluster_13
Rassf2	Cluster_13
Marcks	Cluster_13
Cd9	Cluster_13
Arhgef6	Cluster_13
Smap2	Cluster_13
Rin2	Cluster_13
Tbc1d9	Cluster_13
Eya4	Cluster_13
Atp8a2	Cluster_13
Stat6	Cluster_13
Sat1	Cluster_13
Gna12	Cluster_13
Pycard	Cluster_13
Chd9	Cluster_13
Psap	Cluster_13
Fgd3	Cluster_13
Camk1d	Cluster_13
Cerk	Cluster_13
Cd81	Cluster_13
Snx18	Cluster_13
Rcbtb2	Cluster_13
Crlf3	Cluster_13
Dennd4a	Cluster_13
Cyp27a1	Cluster_13
Tbc1d5	Cluster_13
Prex1	Cluster_13
Cyfip1	Cluster_13
Wnk1	Cluster_13
Fam111a	Cluster_13
Il6st	Cluster_13
Dip2b	Cluster_13
Ostf1	Cluster_13
Parp9	Cluster_13
Dock10	Cluster_13
Spsb1	Cluster_13
Anapc15	Cluster_13
Kcnk13	Cluster_13
Chd7	Cluster_13
Picalm	Cluster_13
Plcl2	Cluster_13
Snx20	Cluster_13
Rap1gds1	Cluster_13
Abhd12	Cluster_13
Ddx60	Cluster_13
Pla2g15	Cluster_13
Camk2d	Cluster_13
Rnf216	Cluster_13
Liph	Cluster_13
Tmem144	Cluster_13
Cryl1	Cluster_13
Arhgap17	Cluster_13
Selenop	Cluster_13
Abcd2	Cluster_13
Nfia	Cluster_13
Accs	Cluster_13
Gtf2h2	Cluster_13
Rel	Cluster_13
Dst	Cluster_13
Mknk1	Cluster_13
Trim12c	Cluster_13
Fchsd2	Cluster_13
Plxdc1	Cluster_13
Arhgap15	Cluster_13
Lyzl4	Cluster_13
Oma1	Cluster_13
Abcb1b	Cluster_13
Rp2	Cluster_13
Arhgap24	Cluster_13
Hps3	Cluster_13
Aim2	Cluster_13
Diaph2	Cluster_13
Ptbp3	Cluster_13
Gns	Cluster_13
Tfeb	Cluster_13
Pou2f2	Cluster_13
Asap1	Cluster_13
Phactr2	Cluster_13
Sh2b2	Cluster_13
Tbc1d22a	Cluster_13
Rab8b	Cluster_13
Arhgap31	Cluster_13
Man1c1	Cluster_13
Basp1	Cluster_13
Cmtm6	Cluster_13
Nek6	Cluster_13
Tcn2	Cluster_13
Ints6l	Cluster_13
Stk10	Cluster_13
Osbpl11	Cluster_13
Camk1	Cluster_13
Arrb2	Cluster_13
Btg2	Cluster_13
Extl3	Cluster_13
Slc7a8	Cluster_13
Arhgdib	Cluster_13
Cebpb	Cluster_13
Retreg1	Cluster_13
Pmepa1	Cluster_13
Jmjd1c	Cluster_13
Wdfy2	Cluster_13
Orai1	Cluster_13
Plek	Cluster_13
Zfp36l2	Cluster_13
Slc16a10	Cluster_13
Trim36	Cluster_13
Klf3	Cluster_13
Abcg2	Cluster_13
Ubtd1	Cluster_13
Mtus1	Cluster_13
Rtn4rl1	Cluster_13
Chn2	Cluster_13
Rnf213	Cluster_13
Lims1	Cluster_13
Cyb561a3	Cluster_13
Ctsl	Cluster_13
Zfp36l1	Cluster_13
Itpkb	Cluster_13
Ppcdc	Cluster_13
Ifnar2	Cluster_13
Efhd2	Cluster_13
Tns1	Cluster_13
Tpst2	Cluster_13
Snx5	Cluster_13
Slc36a1	Cluster_13
Zmiz1	Cluster_13
Git2	Cluster_13
Zfp652	Cluster_13
Sh2d3c	Cluster_13
Disc1	Cluster_13
Abhd15	Cluster_13
Cbfb	Cluster_13
Parp8	Cluster_13
Arhgap27	Cluster_13
Asap3	Cluster_13
Ddx5	Cluster_13
Krcc1	Cluster_13
Myh9	Cluster_13
Pan3	Cluster_13
Pdia3	Cluster_13
Bach1	Cluster_13
Commd8	Cluster_13
Skil	Cluster_13
Rap1b	Cluster_13
Man2b1	Cluster_13
Snx24	Cluster_13
Rab31	Cluster_13
Rsrp1	Cluster_13
Gusb	Cluster_13
Tsc22d4	Cluster_13
Nav3	Cluster_13
Arhgap39	Cluster_13
Trf	Cluster_13
Rnf180	Cluster_13
Agps	Cluster_13
Smo	Cluster_13
Lysmd4	Cluster_13
Trpm2	Cluster_13
Tcf7l2	Cluster_13
Sall3	Cluster_13
Dglucy	Cluster_13
Cradd	Cluster_13
Morc3	Cluster_13
Tlr3	Cluster_13
Lmo2	Cluster_13
Mgat5	Cluster_13
Rptor	Cluster_13
Arpc1b	Cluster_13
Acss1	Cluster_13
Herc2	Cluster_13
Gdi2	Cluster_13
Zfp90	Cluster_13
Rps9	Cluster_13
Arrdc1	Cluster_13
Macf1	Cluster_13
Plekha2	Cluster_13
Adgrg1	Cluster_13
Asph	Cluster_13
Specc1	Cluster_13
Ralb	Cluster_13
Pwwp2a	Cluster_13
Fam91a1	Cluster_13
Bach2	Cluster_13
Tbc1d14	Cluster_13
Syngr1	Cluster_13
Dhrs3	Cluster_13
Acer3	Cluster_13
Rap1a	Cluster_13
Npc2	Cluster_13
Notch2	Cluster_13
Capza2	Cluster_13
Tmem135	Cluster_13
Pik3r1	Cluster_13
Plgrkt	Cluster_13
Baz1a	Cluster_13
Fcho2	Cluster_13
Csmd3	Cluster_13
Pts	Cluster_13
Gnaq	Cluster_13
Fam102b	Cluster_13
Hsp90b1	Cluster_13
Daglb	Cluster_13
Uvrag	Cluster_13
Elk3	Cluster_13
Scarb2	Cluster_13
Arl4c	Cluster_13
Rffl	Cluster_13
Lamp2	Cluster_13
Fkbp15	Cluster_13
Spidr	Cluster_13
Coro2a	Cluster_13
Wls	Cluster_13
Swap70	Cluster_13
Tacc1	Cluster_13
Gnai2	Cluster_13
Hexa	Cluster_13
Slc1a3	Cluster_13
Acox3	Cluster_13
St6gal1	Cluster_13
Ncoa3	Cluster_13
Parp12	Cluster_13
Tmem63a	Cluster_13
Cds1	Cluster_13
Eif2ak2	Cluster_13
Lpin2	Cluster_13
Ski	Cluster_13
Adam17	Cluster_13
Tubgcp5	Cluster_13
Nfkb1	Cluster_13
Prkd3	Cluster_13
Adam10	Cluster_13
Cotl1	Cluster_13
Edem1	Cluster_13
Gtdc1	Cluster_13
Zfand3	Cluster_13
E2f3	Cluster_13
Erap1	Cluster_13
Sh3glb1	Cluster_13
Sh3kbp1	Cluster_13
Hps4	Cluster_13
Erp29	Cluster_13
Clta	Cluster_13
Il13ra1	Cluster_13
Manba	Cluster_13
Washc4	Cluster_13
Tbl1xr1	Cluster_13
Pacsin2	Cluster_13
Plekhf2	Cluster_13
Mapk14	Cluster_13
Stambpl1	Cluster_13
Tpm3	Cluster_13
Map4k4	Cluster_13
Sfi1	Cluster_13
Snx13	Cluster_13
Slc46a3	Cluster_13
Ccdc93	Cluster_13
Pxn	Cluster_13
Smad7	Cluster_13
Lamp1	Cluster_13
Phf14	Cluster_13
Tbc1d16	Cluster_13
Plxnb2	Cluster_13
Prcp	Cluster_13
Usp12	Cluster_13
Fam172a	Cluster_13
Dock11	Cluster_13
Zbtb18	Cluster_13
Stx7	Cluster_13
Cyp4f13	Cluster_13
Capzb	Cluster_13
Twf2	Cluster_13
Tor1aip1	Cluster_13
Bri3	Cluster_13
Elf2	Cluster_13
Cntrl	Cluster_13
Zfp951	Cluster_13
Mtdh	Cluster_13
Kdm3b	Cluster_13
Ptp4a2	Cluster_13
Timp2	Cluster_13
Kansl1	Cluster_13
Nr3c1	Cluster_13
Kif21b	Cluster_13
Zfand6	Cluster_13
Magi1	Cluster_13
Cables1	Cluster_13
Dcakd	Cluster_13
Atp7a	Cluster_13
Frmd4a	Cluster_13
Snta1	Cluster_13
Jak1	Cluster_13
Clint1	Cluster_13
Cbl	Cluster_13
Tab2	Cluster_13
B4galt4	Cluster_13
Fez2	Cluster_13
Mkln1	Cluster_13
Cebpg	Cluster_13
Pard3b	Cluster_13
Ss18	Cluster_13
Rbm39	Cluster_13
Map3k3	Cluster_13
Rock2	Cluster_13
Fbrsl1	Cluster_13
