Gene	Cluster
Olfm2	Cluster_14
B3gat1	Cluster_14
Jam3	Cluster_14
Igsf9b	Cluster_14
Hepacam	Cluster_14
Phldb1	Cluster_14
Tspan3	Cluster_14
Cspg4	Cluster_14
Scamp5	Cluster_14
Megf11	Cluster_14
Snx1	Cluster_14
Rab8b	Cluster_14
Tmem108	Cluster_14
Cspg5	Cluster_14
Itga9	Cluster_14
Ppp1r14c	Cluster_14
Ust	Cluster_14
Nhsl1	Cluster_14
Epb41l2	Cluster_14
Ptprk	Cluster_14
Marcks	Cluster_14
2610008E11Rik	Cluster_14
Fbxo7	Cluster_14
Chpt1	Cluster_14
A930009A15Rik	Cluster_14
Msrb3	Cluster_14
Emid1	Cluster_14
Tns3	Cluster_14
Ebf1	Cluster_14
Galnt10	Cluster_14
B9d1	Cluster_14
Ntn1	Cluster_14
Wscd1	Cluster_14
Crlf3	Cluster_14
Rnf43	Cluster_14
Cuedc1	Cluster_14
Ankfn1	Cluster_14
Stxbp4	Cluster_14
C1ql1	Cluster_14
Cacng4	Cluster_14
Caskin2	Cluster_14
Mgat5b	Cluster_14
Asap2	Cluster_14
Rnf144a	Cluster_14
Etv1	Cluster_14
Frmd6	Cluster_14
Hif1a	Cluster_14
Syne2	Cluster_14
Zfp36l1	Cluster_14
Smoc1	Cluster_14
Dpf3	Cluster_14
Kcnk10	Cluster_14
Itgb8	Cluster_14
Tmem196	Cluster_14
Kif13a	Cluster_14
Adgrv1	Cluster_14
Vcan	Cluster_14
Serinc5	Cluster_14
Arhgef28	Cluster_14
Adamts6	Cluster_14
Map3k1	Cluster_14
Lrmda	Cluster_14
Zmiz1	Cluster_14
Zcchc24	Cluster_14
Arhgef3	Cluster_14
Peli2	Cluster_14
Armh4	Cluster_14
Rgcc	Cluster_14
Ednrb	Cluster_14
Gpc5	Cluster_14
Lifr	Cluster_14
Slc1a3	Cluster_14
Cdh6	Cluster_14
Myo10	Cluster_14
Sema5a	Cluster_14
Cpq	Cluster_14
Stk3	Cluster_14
Zfpm2	Cluster_14
Enpp2	Cluster_14
Sox10	Cluster_14
Cpne8	Cluster_14
Lima1	Cluster_14
Vps8	Cluster_14
Etv5	Cluster_14
St6gal1	Cluster_14
Il1rap	Cluster_14
Mb21d2	Cluster_14
Sema5b	Cluster_14
Arhgap31	Cluster_14
Jam2	Cluster_14
Usp16	Cluster_14
Grik1	Cluster_14
Olig2	Cluster_14
Olig1	Cluster_14
Abcg1	Cluster_14
Kcnh8	Cluster_14
Rab31	Cluster_14
Ltbp1	Cluster_14
Prkd3	Cluster_14
Epas1	Cluster_14
Svil	Cluster_14
Zfp521	Cluster_14
Ss18	Cluster_14
Asxl3	Cluster_14
Gpr17	Cluster_14
Dpysl3	Cluster_14
Sema6a	Cluster_14
Megf10	Cluster_14
Slc12a2	Cluster_14
Fbn2	Cluster_14
Pstpip2	Cluster_14
Asrgl1	Cluster_14
Prune2	Cluster_14
Ostf1	Cluster_14
Rorb	Cluster_14
Kank1	Cluster_14
Plce1	Cluster_14
Scd2	Cluster_14
Tcf7l2	Cluster_14
Afap1l2	Cluster_14
Gfra1	Cluster_14
Grk5	Cluster_14
Lamp2	Cluster_14
Rbmx	Cluster_14
Phka1	Cluster_14
Rtl4	Cluster_14
Tmem29	Cluster_14
Tmlhe	Cluster_14
Gpr45	Cluster_15
Ramp1	Cluster_15
Atp2b4	Cluster_15
Lamc1	Cluster_15
Rgs8	Cluster_15
Stx6	Cluster_15
Rxrg	Cluster_15
Stum	Cluster_15
Ncs1	Cluster_15
C1qtnf4	Cluster_15
Chst1	Cluster_15
Tyro3	Cluster_15
Nol4l	Cluster_15
Dok5	Cluster_15
Pmepa1	Cluster_15
Zfp831	Cluster_15
Stmn3	Cluster_15
Skil	Cluster_15
Gpr149	Cluster_15
Mme	Cluster_15
Gpr88	Cluster_15
Snx7	Cluster_15
Gpr63	Cluster_15
Cnr1	Cluster_15
Frrs1l	Cluster_15
Susd1	Cluster_15
Patj	Cluster_15
Elavl4	Cluster_15
Ppt1	Cluster_15
Hpca	Cluster_15
Adgrb2	Cluster_15
Casz1	Cluster_15
Zfp804b	Cluster_15
Sema3a	Cluster_15
Rheb	Cluster_15
Otof	Cluster_15
Rasgef1b	Cluster_15
Tmem150c	Cluster_15
Scarb1	Cluster_15
Muc3a	Cluster_15
N4bp2l1	Cluster_15
Tac1	Cluster_15
Mios	Cluster_15
Dennd2a	Cluster_15
Osbpl3	Cluster_15
St3gal5	Cluster_15
Tgfa	Cluster_15
Iqsec3	Cluster_15
Rerg	Cluster_15
Fgfr1op2	Cluster_15
Ryr1	Cluster_15
Car11	Cluster_15
Gabra5	Cluster_15
Spon1	Cluster_15
Inpp5a	Cluster_15
Tll1	Cluster_15
Cx3cl1	Cluster_15
Cpne7	Cluster_15
Pgr	Cluster_15
B3gat1	Cluster_15
Nrgn	Cluster_15
Scn3b	Cluster_15
Clmp	Cluster_15
Ubash3b	Cluster_15
Usp28	Cluster_15
Drd2	Cluster_15
AI593442	Cluster_15
Thsd4	Cluster_15
Arpp19	Cluster_15
Eef1a1	Cluster_15
Filip1	Cluster_15
Msl2	Cluster_15
Cep63	Cluster_15
Cacna2d2	Cluster_15
Epb41l2	Cluster_15
Fig4	Cluster_15
Nus1	Cluster_15
Adora2a	Cluster_15
Agpat3	Cluster_15
Trim17	Cluster_15
Shisa6	Cluster_15
5530401A14Rik	Cluster_15
Eif1	Cluster_15
Frmd6	Cluster_15
Lrrc9	Cluster_15
Gcnt2	Cluster_15
Gfod1	Cluster_15
Zfp346	Cluster_15
Pdlim7	Cluster_15
Iqgap2	Cluster_15
Plk2	Cluster_15
Zmiz1	Cluster_15
Arhgef3	Cluster_15
Slc7a8	Cluster_15
Spata13	Cluster_15
Htr2a	Cluster_15
Ankrd33b	Cluster_15
Matn2	Cluster_15
Lrp12	Cluster_15
Cacng2	Cluster_15
Arf3	Cluster_15
Cluap1	Cluster_15
Tnk2	Cluster_15
Sema5b	Cluster_15
Polq	Cluster_15
Rgs11	Cluster_15
Grm4	Cluster_15
Fkbp5	Cluster_15
Runx2	Cluster_15
St6gal2	Cluster_15
L3mbtl4	Cluster_15
Svil	Cluster_15
Mpp7	Cluster_15
Fhod3	Cluster_15
Syt4	Cluster_15
Mro	Cluster_15
Htr7	Cluster_15
Neurl1a	Cluster_15
Slitrk4	Cluster_15
Gabra3	Cluster_15
Dlg3	Cluster_15
Bend6	Cluster_16
Actr1b	Cluster_16
Gpr45	Cluster_16
Nck2	Cluster_16
Mfsd6	Cluster_16
Ankrd44	Cluster_16
Vwc2l	Cluster_16
Resp18	Cluster_16
Scg2	Cluster_16
St8sia4	Cluster_16
Rnf152	Cluster_16
Epb41l5	Cluster_16
Nckap5	Cluster_16
Lemd1	Cluster_16
Ppfia4	Cluster_16
Ipo9	Cluster_16
Swt1	Cluster_16
Cadm3	Cluster_16
Cdc123	Cluster_16
Sfmbt2	Cluster_16
Itga8	Cluster_16
Stam	Cluster_16
Nxph2	Cluster_16
Sec16a	Cluster_16
Lhx6	Cluster_16
Lypd6b	Cluster_16
Ttc21b	Cluster_16
Madd	Cluster_16
Tcp11l1	Cluster_16
Qser1	Cluster_16
Fmn1	Cluster_16
Disp2	Cluster_16
Slc24a5	Cluster_16
Fbn1	Cluster_16
Galk2	Cluster_16
Cds2	Cluster_16
Kif16b	Cluster_16
Kiz	Cluster_16
H13	Cluster_16
Nol4l	Cluster_16
Trpc4ap	Cluster_16
L3mbtl1	Cluster_16
Tox2	Cluster_16
Rims4	Cluster_16
Ncoa3	Cluster_16
Tshz2	Cluster_16
Gnas	Cluster_16
Stmn3	Cluster_16
Prpf6	Cluster_16
Stmn2	Cluster_16
Kcnmb2	Cluster_16
Mfn1	Cluster_16
Usp13	Cluster_16
Trpc3	Cluster_16
Setd7	Cluster_16
Trpc4	Cluster_16
P2ry12	Cluster_16
Pdgfc	Cluster_16
Npy2r	Cluster_16
Sh3d19	Cluster_16
Syt11	Cluster_16
Lrif1	Cluster_16
Col11a1	Cluster_16
Cdc14a	Cluster_16
Trmt13	Cluster_16
Ndst3	Cluster_16
Ndst4	Cluster_16
Sh3glb1	Cluster_16
Ccnc	Cluster_16
Faxc	Cluster_16
Unc13b	Cluster_16
Grin3a	Cluster_16
Fktn	Cluster_16
Tmem245	Cluster_16
Frrs1l	Cluster_16
Zkscan16	Cluster_16
Zfp618	Cluster_16
Frmd3	Cluster_16
Mpdz	Cluster_16
Adamtsl1	Cluster_16
Hacd4	Cluster_16
Patj	Cluster_16
Prkaa2	Cluster_16
Plpp3	Cluster_16
Lrp8	Cluster_16
Rab3b	Cluster_16
Elavl4	Cluster_16
Rims3	Cluster_16
Epha10	Cluster_16
Ptpru	Cluster_16
Ubr4	Cluster_16
Igsf21	Cluster_16
Chd5	Cluster_16
Zfp804b	Cluster_16
Dpysl5	Cluster_16
Anapc4	Cluster_16
Tbc1d1	Cluster_16
N4bp2	Cluster_16
Uchl1	Cluster_16
Gabrg1	Cluster_16
Nfxl1	Cluster_16
Arhgap24	Cluster_16
Fbrsl1	Cluster_16
Nos1	Cluster_16
Rph3a	Cluster_16
Ift81	Cluster_16
Mlxip	Cluster_16
Ywhag	Cluster_16
Tmem130	Cluster_16
N4bp2l1	Cluster_16
Nxph1	Cluster_16
Ccdc136	Cluster_16
Chrm2	Cluster_16
Hipk2	Cluster_16
Tbxas1	Cluster_16
Npy	Cluster_16
Gars	Cluster_16
Vopp1	Cluster_16
Tacr1	Cluster_16
Dctn1	Cluster_16
Mgll	Cluster_16
Podxl2	Cluster_16
Ccdc174	Cluster_16
Slc25a26	Cluster_16
Lrrn1	Cluster_16
Csgalnact2	Cluster_16
Ankrd26	Cluster_16
Iqsec3	Cluster_16
Rimklb	Cluster_16
Kras	Cluster_16
Ipo8	Cluster_16
Prkcg	Cluster_16
Cacng7	Cluster_16
Vmn2r29	Cluster_16
Zfp536	Cluster_16
Vstm2b	Cluster_16
Shank1	Cluster_16
Ano5	Cluster_16
Gas2	Cluster_16
Chrna7	Cluster_16
Iqgap1	Cluster_16
Cpeb1	Cluster_16
Ap3b2	Cluster_16
Tmem126a	Cluster_16
Arrb1	Cluster_16
Pgm2l1	Cluster_16
Eif4g2	Cluster_16
Mical2	Cluster_16
Pde3b	Cluster_16
Sox6	Cluster_16
1110004F10Rik	Cluster_16
Plekha7	Cluster_16
Vps35l	Cluster_16
Hs3st2	Cluster_16
Zkscan2	Cluster_16
Acadsb	Cluster_16
Nap1l4	Cluster_16
Cers4	Cluster_16
Col4a2	Cluster_16
Letm2	Cluster_16
Saraf	Cluster_16
Mfhas1	Cluster_16
Asah1	Cluster_16
Acsl1	Cluster_16
Smad1	Cluster_16
Hhip	Cluster_16
Tbc1d9	Cluster_16
Vps35	Cluster_16
Heatr3	Cluster_16
Tox3	Cluster_16
Gfod2	Cluster_16
Nfatc3	Cluster_16
Zfp612	Cluster_16
Cntnap4	Cluster_16
Cdyl2	Cluster_16
Ttc13	Cluster_16
Itgb1	Cluster_16
Arhgap42	Cluster_16
Ccdc82	Cluster_16
Olfm2	Cluster_16
Rp9	Cluster_16
B3gat1	Cluster_16
Igsf9b	Cluster_16
Ubash3b	Cluster_16
Tbcel	Cluster_16
Fxyd6	Cluster_16
Tmem30a	Cluster_16
Hmgn3	Cluster_16
Tent5a	Cluster_16
Pxylp1	Cluster_16
Tmem108	Cluster_16
Cpne4	Cluster_16
Cspg5	Cluster_16
Lrrfip2	Cluster_16
Stac	Cluster_16
Oxsr1	Cluster_16
Myrip	Cluster_16
Ppp1r14c	Cluster_16
Plagl1	Cluster_16
Phactr2	Cluster_16
Adgrg6	Cluster_16
Pex7	Cluster_16
Stx7	Cluster_16
Moxd1	Cluster_16
Rnf217	Cluster_16
Tspyl4	Cluster_16
Prmt2	Cluster_16
Dip2a	Cluster_16
Cbarp	Cluster_16
Atcay	Cluster_16
Washc4	Cluster_16
Slc6a15	Cluster_16
Trhde	Cluster_16
Tbc1d30	Cluster_16
Limk2	Cluster_16
Vwc2	Cluster_16
Vstm2a	Cluster_16
Cnrip1	Cluster_16
Mapk9	Cluster_16
Rufy1	Cluster_16
Fam114a2	Cluster_16
Zfp692	Cluster_16
Usp22	Cluster_16
Dnah9	Cluster_16
Shisa6	Cluster_16
Ntn1	Cluster_16
6330403K07Rik	Cluster_16
Pitpnm3	Cluster_16
Ppm1e	Cluster_16
Ankfn1	Cluster_16
Cacna1g	Cluster_16
Arhgap23	Cluster_16
Stat5b	Cluster_16
Abca8b	Cluster_16
Abca5	Cluster_16
Timp2	Cluster_16
Gaa	Cluster_16
Mafg	Cluster_16
Sf3b6	Cluster_16
Asap2	Cluster_16
Sntg2	Cluster_16
Sec23a	Cluster_16
Kcnk10	Cluster_16
Cdc42bpb	Cluster_16
Pacs2	Cluster_16
Lgals8	Cluster_16
Rala	Cluster_16
Sema4d	Cluster_16
Simc1	Cluster_16
Cltb	Cluster_16
Trpc7	Cluster_16
Gkap1	Cluster_16
Brd9	Cluster_16
Zfyve16	Cluster_16
Fam169a	Cluster_16
Adamts6	Cluster_16
Ankrd55	Cluster_16
Lrrc3b	Cluster_16
Gng2	Cluster_16
Dlg5	Cluster_16
Zmiz1	Cluster_16
Ccdc66	Cluster_16
Ift88	Cluster_16
Lats2	Cluster_16
Adra1a	Cluster_16
Klf5	Cluster_16
Uchl3	Cluster_16
Dzip1	Cluster_16
Lmbrd2	Cluster_16
Sema5a	Cluster_16
Stk3	Cluster_16
Tmem65	Cluster_16
Adcy8	Cluster_16
Efr3a	Cluster_16
Nrbp2	Cluster_16
Cacng2	Cluster_16
Cacna1i	Cluster_16
Mpped1	Cluster_16
5031439G07Rik	Cluster_16
Cpne8	Cluster_16
Scaf11	Cluster_16
Pced1b	Cluster_16
Cers5	Cluster_16
Pou6f1	Cluster_16
Ntan1	Cluster_16
Sst	Cluster_16
Ubxn7	Cluster_16
Eaf2	Cluster_16
Sidt1	Cluster_16
Cd200	Cluster_16
Nrip1	Cluster_16
Chodl	Cluster_16
Grik1	Cluster_16
Fndc1	Cluster_16
Rsph3a	Cluster_16
Agpat4	Cluster_16
Map3k4	Cluster_16
Sod2	Cluster_16
Spaca6	Cluster_16
Tbc1d24	Cluster_16
Abca3	Cluster_16
Baiap3	Cluster_16
Rgs11	Cluster_16
Zfp318	Cluster_16
Rftn1	Cluster_16
Satb1	Cluster_16
Kat2b	Cluster_16
Ppp4r1	Cluster_16
Ralbp1	Cluster_16
Arhgap28	Cluster_16
L3mbtl4	Cluster_16
Galnt14	Cluster_16
Arhgef33	Cluster_16
Plekhh2	Cluster_16
Mkx	Cluster_16
Mpp7	Cluster_16
Fhod3	Cluster_16
Reep5	Cluster_16
Diaph1	Cluster_16
Fgf1	Cluster_16
Dpysl3	Cluster_16
Mcc	Cluster_16
Sema6a	Cluster_16
Ablim3	Cluster_16
Napg	Cluster_16
Myo5b	Cluster_16
Smad2	Cluster_16
Tmx3	Cluster_16
Cox8a	Cluster_16
Prune2	Cluster_16
Pip5k1b	Cluster_16
Slit1	Cluster_16
Cacul1	Cluster_16
Grk5	Cluster_16
Syp	Cluster_16
Usp11	Cluster_16
Zcchc12	Cluster_16
Fhl1	Cluster_16
Mamld1	Cluster_16
Gabra3	Cluster_16
Maged1	Cluster_16
Eda	Cluster_16
Phka1	Cluster_16
Dach2	Cluster_16
Cstf2	Cluster_16
Il1rapl2	Cluster_16
Frmpd3	Cluster_16
Acsl4	Cluster_16
Trpc5	Cluster_16
Rtl4	Cluster_16
Tspyl2	Cluster_16
Klf8	Cluster_16
Ctps2	Cluster_16
Cpa6	Cluster_17
Slco5a1	Cluster_17
Sphkap	Cluster_17
Cdh20	Cluster_17
Lgr6	Cluster_17
Zeb2	Cluster_17
Acvr1	Cluster_17
Metap1d	Cluster_17
Ube2e3	Cluster_17
Trpc4	Cluster_17
Serpini1	Cluster_17
Gnai3	Cluster_17
Snx7	Cluster_17
Wls	Cluster_17
Chd7	Cluster_17
Frmd3	Cluster_17
Nfib	Cluster_17
Lrp8	Cluster_17
Zfp804b	Cluster_17
Ttc28	Cluster_17
Srrm4	Cluster_17
Nxph1	Cluster_17
Grm8	Cluster_17
Chrm2	Cluster_17
Ezh2	Cluster_17
Pparg	Cluster_17
Nrip3	Cluster_17
Tead1	Cluster_17
Gprc5b	Cluster_17
Ctbp2	Cluster_17
Rasa3	Cluster_17
Tll1	Cluster_17
Tox3	Cluster_17
Cntnap4	Cluster_17
Ubash3b	Cluster_17
Cpne4	Cluster_17
Ptprk	Cluster_17
Trhde	Cluster_17
Lgr5	Cluster_17
A930009A15Rik	Cluster_17
Pla2g3	Cluster_17
Meis1	Cluster_17
Ppm1e	Cluster_17
Ankfn1	Cluster_17
Sdk2	Cluster_17
Etv1	Cluster_17
Kcnk10	Cluster_17
Dnah11	Cluster_17
Gng4	Cluster_17
Serinc5	Cluster_17
Map3k1	Cluster_17
Zmiz1	Cluster_17
Peli2	Cluster_17
Adra1a	Cluster_17
Ppp3cc	Cluster_17
Itm2b	Cluster_17
Adcy8	Cluster_17
Pacsin2	Cluster_17
Syt10	Cluster_17
Spats2	Cluster_17
Filip1l	Cluster_17
Kcnj6	Cluster_17
Lix1	Cluster_17
Runx2	Cluster_17
Asxl3	Cluster_17
Sema6a	Cluster_17
Adamts19	Cluster_17
Ablim3	Cluster_17
Prune2	Cluster_17
Scd2	Cluster_17
Frmd7	Cluster_17
Jph1	Cluster_18
Crispld1	Cluster_18
Ogfrl1	Cluster_18
Col19a1	Cluster_18
Bend6	Cluster_18
Actr1b	Cluster_18
Scg2	Cluster_18
Irs1	Cluster_18
Sphkap	Cluster_18
St8sia4	Cluster_18
Cdh20	Cluster_18
Rgs8	Cluster_18
Pld5	Cluster_18
Prox1	Cluster_18
Olfm1	Cluster_18
Zeb2	Cluster_18
Myo3b	Cluster_18
Metap1d	Cluster_18
Pde11a	Cluster_18
Hsd17b12	Cluster_18
Slc1a2	Cluster_18
Tcp11l1	Cluster_18
Fmn1	Cluster_18
Pla2g4e	Cluster_18
Slc24a5	Cluster_18
Eid1	Cluster_18
Rnf24	Cluster_18
Lamp5	Cluster_18
Tox2	Cluster_18
Rims4	Cluster_18
Dok5	Cluster_18
Gnas	Cluster_18
Stmn3	Cluster_18
Stmn2	Cluster_18
Kcnmb2	Cluster_18
Mfn1	Cluster_18
Usp13	Cluster_18
Larp1b	Cluster_18
Trpc4	Cluster_18
Serpini1	Cluster_18
Syt11	Cluster_18
Mllt11	Cluster_18
Sars	Cluster_18
Snx7	Cluster_18
Pde5a	Cluster_18
Ndst3	Cluster_18
Faxc	Cluster_18
Gpr63	Cluster_18
Cnr1	Cluster_18
Snx30	Cluster_18
Frmd3	Cluster_18
Mpdz	Cluster_18
Nfib	Cluster_18
Ttc39b	Cluster_18
Adamtsl1	Cluster_18
Nfia	Cluster_18
Jak1	Cluster_18
Prkaa2	Cluster_18
Lrp8	Cluster_18
Eps15	Cluster_18
Elavl4	Cluster_18
Inpp5b	Cluster_18
Epha10	Cluster_18
Disp3	Cluster_18
Chd5	Cluster_18
Zfp804b	Cluster_18
Sema3c	Cluster_18
Dpysl5	Cluster_18
Rgs12	Cluster_18
Afap1	Cluster_18
Sel1l3	Cluster_18
Kit	Cluster_18
Parm1	Cluster_18
Lrrc8b	Cluster_18
Ttc28	Cluster_18
Grk3	Cluster_18
Cabp1	Cluster_18
Srrm4	Cluster_18
Rph3a	Cluster_18
Cux2	Cluster_18
Ift81	Cluster_18
Col26a1	Cluster_18
Cyth3	Cluster_18
Nxph1	Cluster_18
Grm8	Cluster_18
Trim24	Cluster_18
Hipk2	Cluster_18
Dennd2a	Cluster_18
Npy	Cluster_18
Osbpl3	Cluster_18
Gars	Cluster_18
Mgll	Cluster_18
Podxl2	Cluster_18
Pdzrn3	Cluster_18
Vgll4	Cluster_18
Iqsec3	Cluster_18
Clstn3	Cluster_18
Parp11	Cluster_18
Eps8	Cluster_18
Sox5	Cluster_18
Kras	Cluster_18
Clcn4	Cluster_18
Zfp536	Cluster_18
Shank1	Cluster_18
Kcnc1	Cluster_18
Gabra5	Cluster_18
Chrna7	Cluster_18
Adamts17	Cluster_18
Cpeb1	Cluster_18
Homer2	Cluster_18
Cemip	Cluster_18
Nars2	Cluster_18
Nrip3	Cluster_18
Mical2	Cluster_18
Usp31	Cluster_18
Tacc2	Cluster_18
Acadsb	Cluster_18
Tcerg1l	Cluster_18
Cers4	Cluster_18
Tfdp1	Cluster_18
Agpat5	Cluster_18
Wrn	Cluster_18
Acsl1	Cluster_18
Tbc1d9	Cluster_18
Lyl1	Cluster_18
Nfix	Cluster_18
Tox3	Cluster_18
Cntnap4	Cluster_18
Maf	Cluster_18
6430548M08Rik	Cluster_18
Cpne7	Cluster_18
Olfm2	Cluster_18
Herpud2	Cluster_18
Eepd1	Cluster_18
B3gat1	Cluster_18
Clmp	Cluster_18
Ubash3b	Cluster_18
Zbtb16	Cluster_18
Rdx	Cluster_18
Atm	Cluster_18
Npat	Cluster_18
Scamp5	Cluster_18
Cox5a	Cluster_18
Mindy2	Cluster_18
Hcrtr2	Cluster_18
Mlip	Cluster_18
Tmem30a	Cluster_18
Tmem108	Cluster_18
Cpne4	Cluster_18
Vip	Cluster_18
Akap7	Cluster_18
Sgpl1	Cluster_18
Nt5dc3	Cluster_18
Igf1	Cluster_18
Tbc1d30	Cluster_18
Adcy1	Cluster_18
Vwc2	Cluster_18
Vstm2a	Cluster_18
Egfr	Cluster_18
Cnrip1	Cluster_18
Gabra1	Cluster_18
Adra1b	Cluster_18
Mapk9	Cluster_18
Shisa6	Cluster_18
Fgf11	Cluster_18
Cpd	Cluster_18
Rab11fip4	Cluster_18
Ppm1e	Cluster_18
Cacna1g	Cluster_18
Arhgap23	Cluster_18
Sdk2	Cluster_18
Ube2o	Cluster_18
Kcns3	Cluster_18
Sec23a	Cluster_18
D130043K22Rik	Cluster_18
Iars	Cluster_18
Zfp346	Cluster_18
Ube2ql1	Cluster_18
Brd9	Cluster_18
Nr2f1	Cluster_18
Hapln1	Cluster_18
Rasgrf2	Cluster_18
Zfyve16	Cluster_18
Fam169a	Cluster_18
Arhgef28	Cluster_18
Nln	Cluster_18
Ankrd55	Cluster_18
Lrrc3b	Cluster_18
Gng2	Cluster_18
Slc7a8	Cluster_18
Fgf9	Cluster_18
Fam124a	Cluster_18
Adra1a	Cluster_18
Htr2a	Cluster_18
Siah3	Cluster_18
Sub1	Cluster_18
Sema5a	Cluster_18
Stk3	Cluster_18
Tmem65	Cluster_18
Adcy8	Cluster_18
Efr3a	Cluster_18
Nrbp2	Cluster_18
Cacng2	Cluster_18
Mpped1	Cluster_18
Cpne8	Cluster_18
Cers5	Cluster_18
Nr4a1	Cluster_18
Vps8	Cluster_18
Il1rap	Cluster_18
Polq	Cluster_18
Sidt1	Cluster_18
Nectin3	Cluster_18
Grik1	Cluster_18
Kcnj6	Cluster_18
Gtf2h5	Cluster_18
Agpat4	Cluster_18
Wtap	Cluster_18
Chd1	Cluster_18
Rgs11	Cluster_18
Enpp5	Cluster_18
Runx2	Cluster_18
Galnt14	Cluster_18
Socs5	Cluster_18
Greb1l	Cluster_18
Asxl3	Cluster_18
Reep5	Cluster_18
Fgf1	Cluster_18
Mcc	Cluster_18
Sema6a	Cluster_18
Ablim3	Cluster_18
St8sia5	Cluster_18
Rps6kb2	Cluster_18
Ptar1	Cluster_18
Pip5k1b	Cluster_18
Pank1	Cluster_18
Ccdc186	Cluster_18
Cacul1	Cluster_18
Grk5	Cluster_18
Syp	Cluster_18
Arhgef6	Cluster_18
Mamld1	Cluster_18
Las1l	Cluster_18
Taf1	Cluster_18
Phka1	Cluster_18
Hdx	Cluster_18
Frmpd3	Cluster_18
Acsl4	Cluster_18
Trpc5	Cluster_18
Rtl4	Cluster_18
Phka2	Cluster_18
Ctps2	Cluster_18
Glra2	Cluster_18
Slco5a1	Cluster_19
Smarcal1	Cluster_19
Pik3c2b	Cluster_19
Dhx9	Cluster_19
Ankrd45	Cluster_19
Pcp4l1	Cluster_19
Ppp2r5a	Cluster_19
Dab2ip	Cluster_19
Fign	Cluster_19
Pde11a	Cluster_19
Itgav	Cluster_19
Btbd3	Cluster_19
Stmn3	Cluster_19
Frem2	Cluster_19
Gpr149	Cluster_19
Mme	Cluster_19
Serpini1	Cluster_19
Atp1a1	Cluster_19
Col11a1	Cluster_19
Snx7	Cluster_19
Wls	Cluster_19
Chd7	Cluster_19
Tmod1	Cluster_19
Ugcg	Cluster_19
Zfp618	Cluster_19
Prkaa2	Cluster_19
Map7d1	Cluster_19
Ago4	Cluster_19
Camk2n1	Cluster_19
Casz1	Cluster_19
Sema3a	Cluster_19
Otof	Cluster_19
Lrpap1	Cluster_19
Lgi2	Cluster_19
Klhl5	Cluster_19
Arhgap24	Cluster_19
Cux2	Cluster_19
Tac1	Cluster_19
Wnt2	Cluster_19
Mkrn1	Cluster_19
Dennd2a	Cluster_19
Iqsec3	Cluster_19
Rerg	Cluster_19
Ldhb	Cluster_19
St8sia1	Cluster_19
Aplp1	Cluster_19
Kcnc1	Cluster_19
Spon1	Cluster_19
Fat1	Cluster_19
Mfap3l	Cluster_19
Tll1	Cluster_19
Tox3	Cluster_19
Sipa1l2	Cluster_19
Usp28	Cluster_19
Eef1a1	Cluster_19
Cpne4	Cluster_19
Cacna2d2	Cluster_19
Myrip	Cluster_19
Ctnnb1	Cluster_19
Lrp11	Cluster_19
Ust	Cluster_19
Reep3	Cluster_19
Pttg1ip	Cluster_19
Palm	Cluster_19
Ntn4	Cluster_19
Tbc1d30	Cluster_19
Ntn1	Cluster_19
6330403K07Rik	Cluster_19
4933427D14Rik	Cluster_19
Sgsm2	Cluster_19
Rhbdl3	Cluster_19
Ppm1e	Cluster_19
Eif1	Cluster_19
Frmd6	Cluster_19
Atp6v1d	Cluster_19
Itgb8	Cluster_19
Tmem196	Cluster_19
Auh	Cluster_19
Drd1	Cluster_19
Trpc7	Cluster_19
Atp6ap1l	Cluster_19
Rasgrf2	Cluster_19
Isl1	Cluster_19
Arhgef3	Cluster_19
Peli2	Cluster_19
Ankrd33b	Cluster_19
Arf3	Cluster_19
Spats2	Cluster_19
Kcnh3	Cluster_19
Sema5b	Cluster_19
Fstl1	Cluster_19
Drd3	Cluster_19
Nectin3	Cluster_19
Setd4	Cluster_19
Kcnj6	Cluster_19
C2cd2	Cluster_19
Map3k4	Cluster_19
Slc22a3	Cluster_19
Cacna1h	Cluster_19
Runx2	Cluster_19
Svil	Cluster_19
Mpp7	Cluster_19
Asxl3	Cluster_19
Reep5	Cluster_19
Sh3rf2	Cluster_19
Slc12a2	Cluster_19
Klf9	Cluster_19
Vldlr	Cluster_19
Pank1	Cluster_19
Rbm20	Cluster_19
Gfra1	Cluster_19
Syp	Cluster_19
Mamld1	Cluster_19
Pdk3	Cluster_19
Sh3bgrl	Cluster_19
Frmpd3	Cluster_19
Terf1	Cluster_2
Gdap1	Cluster_2
Bend6	Cluster_2
Uggt1	Cluster_2
Kansl3	Cluster_2
Actr1b	Cluster_2
Mgat4a	Cluster_2
Eif5b	Cluster_2
Gpr45	Cluster_2
Mfsd6	Cluster_2
Ankrd44	Cluster_2
Mob4	Cluster_2
Orc2	Cluster_2
Trak2	Cluster_2
Pard3b	Cluster_2
Nrp2	Cluster_2
Vwc2l	Cluster_2
Smarcal1	Cluster_2
Pnkd	Cluster_2
Slc4a3	Cluster_2
Sphkap	Cluster_2
St8sia4	Cluster_2
Nckap5	Cluster_2
Ubxn4	Cluster_2
Atp2b4	Cluster_2
Ppfia4	Cluster_2
Ipo9	Cluster_2
Edem3	Cluster_2
Ankrd45	Cluster_2
Cadm3	Cluster_2
Pld5	Cluster_2
Adss	Cluster_2
Kif26b	Cluster_2
